test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
631,0.9939851602834406*x4**2+1.4344987110269654*x4+0.9964315989029697,C*x4**2+C*x4+C,"        cos(x₁)
2⋅x₄ + ℯ       ","add,x4,add,x4,exp,cos,x1","[ 9.34201057 -6.28146647 -9.28223765 -7.65272175 -6.65617023  7.79237743
  7.61097666  9.47712136  6.66301194  9.20154669  9.92132533 10.31409409
 -6.09542061  8.33245506 -8.56779859  6.44986598  7.27251062  9.27673319
 -6.01123102 -6.07842802  7.4041962   9.47814106  8.07927826 -8.69202754
  8.08614072  7.94019248  8.862436   -7.84041842 -8.74395218  7.74376916
 -7.36893969 -5.79821137 -7.32734851 -6.13331387 -6.61778698 -8.53656643
  7.22995634  6.92235922  9.01377516 -6.26410774  6.5154491  -7.40372627
 -6.96771409 -8.92168515 -8.76349254 -9.30851419  7.0269085   7.83298818
  8.58245975  8.54555645  9.50318833 -7.85401552  7.73955805 -6.0025969
 -5.66920662 -7.95894756  8.31646364 -6.30165835 -7.71282952  9.39239354
 -8.85620663 -8.59956047 -7.06802712 10.34878098  8.5467989   7.86222073
 -5.01993857 10.47696808 -5.53792609 -7.08189457 -8.7044639   9.51944598
  7.83457638 -9.05179048  8.98961226  7.65577061  7.48034506 -9.22368299
 10.183282   -7.84030944  9.01724474  8.47447783 10.41316598 -8.39038146
 -9.25570086 -7.16883207 -5.23686104  6.65837733  7.64930103 -7.20091536
 -7.68989021 -5.28629768 -7.01920056  9.41002365 -6.00592999  6.87345166
 10.29107525 -6.97959699  6.49084569  9.8124682  -7.52035359  9.11784302
  9.6230746  -8.85085394  8.78804233 10.00748445 -7.16188809 -7.48199049
 -7.0372795  -6.14616615  7.68430862  9.60552037  6.93323457 10.28845007
  6.7935302  -8.78618909 10.17101724 -8.32045197  7.13876502  9.24359172
  7.96684647  8.06786583 -8.36501162  9.733736   -6.78115152 -6.80276216
 -6.90407706  9.05801063 10.33857978  9.37438659  8.16776874 -6.20786137
  6.79909573 -5.15131159 10.29078379  7.60601624 -7.38011558 -6.8230668
  9.86777295 -6.63858119  9.66195238 -6.02377575 -5.65963882 -6.29882204
  9.82544233 -8.42688349 -6.55833162 -8.23088571 10.16276374 -5.81486704
 -5.76873918 -8.67245159 10.33452723  9.09060802 -7.63134303 -6.70075773
 -6.60463528 -7.0066891  -7.62153767 -6.49585452  6.65687429  8.50287261
  9.05492042  8.78673439 -7.55862447 -7.9236688  10.02903474  8.85732384
 -8.18005361 -8.48536424 -7.23213889 -8.90950118  8.3627786  -9.13636503
 -6.40944299 -7.38593815 -9.01639581 -8.69646546 -5.76091242 -7.48275753
 -9.59900507  8.47933868  9.12676243 -9.14220609 -7.18716563  9.32628494
  8.17775597 -8.0764779  -5.62941157  9.72917629 -6.92000759 -5.25515503]",0.6730125736344589,6.6037256717681885
632,0.7379288357035652*x1+1.6445504128826287*x2+-1.4418395065815266*cos(-0.09626313879879733*x2)+-0.7891014992824819,C*x1+C*x2+C*cos(C*x2)+C,x₂ + x₃ - ℯ,"add,sub,x3,exp,div,x1,x1,x2","[-10.81733606  -3.22087897  -3.59382331  -1.83390043   6.1851572
 -10.0861399    4.46278047  -4.51280743  -3.69859948  -2.85371039
   4.8059352   -4.3852718    5.95199241  -1.62647452  -9.64387509
  -2.35036373  -3.11238473  -1.85439671   4.62151338  -2.98866038
 -10.51953986   5.60288164  -3.07720275  -1.65679482  -2.66577042
 -11.38340631  -2.02532779  -2.89147368 -10.09029845 -10.35036654
 -10.76777208   5.77936343  -3.64104704  -2.08953716   5.75575121
   5.52510694 -11.03260788  -2.41041039  -3.20641437 -10.03104043
  -1.79311518  -1.49987322 -10.65685128  -3.80854099 -11.79216201
   6.22650544   5.50657725  -1.71366341 -10.17543295   4.53931555
  -2.80948436  -2.2282244   -2.49949928 -11.17449519  -3.15974785
 -12.39218969  -2.83585652  -8.79269571 -10.18269208 -11.32241262
  -9.74338521  -3.05023443  -2.23864293   5.88415113  -3.18366211
 -11.09023599  -3.29193595   5.09578667  -2.82870146   5.70133406
 -12.4336636 ]",0.511064289508646,6.324889421463013
633,1.4914366135290962*log(0.14720624993119946*log(-0.5475699989500655*x2/x1)+1.3989933130185848)+1.2876377195420967,C*log(C*log(C*x2/x1)+C)+C," sin(ℯ)
ℯ      ","exp,sin,exp,div,x2,x2","[1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551
 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551 1.50799551]",0.0016944910602664132,6.409529209136963
634,-0.5800656837141585*x1+-1.5506054871454855*x3+-0.0315520700355596,C*x1+C*x3+C,"         ⎛ x₁⎞
-x₃ + cos⎝ℯ  ⎠","sub,cos,exp,x1,x3","[ 4.68518955 -4.76046717  5.65214106  5.58741886 -3.75976517 -5.8516807
 -3.05214164  5.72352819  2.64221607  5.16039156 -3.45979584  4.84807693
  3.24213565 -2.34525721 -3.03576754  5.23048565 -3.4771047  -4.04681068
 -2.72828644  5.83018084  2.74415876  3.59903026  2.57638175 -3.93180931
  3.10256137  4.61470828  5.48602309  4.18332706  4.75463789  3.98671159
 -2.36410194 -4.81628656  5.93656914 -2.9709349   5.12678578 -2.26910363
 -2.38446503  5.30586271  5.21921959  3.27149813  4.80314544  4.14544235
  3.77697708 -3.26254889 -4.76729966 -2.65568846 -3.73989608  5.28824906
  4.44484856  3.89418071 -3.19133599 -2.0612397  -4.96154136 -3.30087592
 -4.71562499 -3.5860199   5.24792845 -4.73219692 -3.49925873  4.54927866
  4.82282571  2.85457796  3.8769133   5.54012649  2.72705923  5.05415171
  4.37244723 -3.08414006  4.23275235 -3.81332338  3.3183684   4.0986788
  5.82149052  5.04490732 -4.99456584 -3.97384886  4.54045367 -3.10855649
  5.89564052 -5.12167731 -4.22715799 -2.97236386  4.13190446  4.04850494
  5.78743453 -2.53909948  5.60974607  5.60941223 -3.72793117 -3.77319101
  5.9613134  -2.55674029 -2.23814623  5.07080556 -2.20956608  5.21050984
  4.28481842  4.96090467 -4.70890553  5.25382677  5.80014017  4.29811362
  5.46220067 -5.44622742 -3.41787203 -2.45842474  5.65928578 -2.15932107
  4.12824041  5.00618875  2.27689362  5.09883363 -2.48149934 -2.89153559
 -3.46675223  5.44120755 -2.02815624  3.20823203 -3.4459396   2.78517146
 -3.77571804  4.93185105 -3.46022433  4.04569352 -3.3508576  -3.96819562
  3.20760908 -4.77629331  4.55223661 -3.6199692  -3.01046539  5.94306801
  2.81807037  4.50553863  5.73908613  3.90436012 -3.97549505  4.79717241
 -4.47871282  5.876573    3.37921817 -3.2394527   5.12297071  3.74330046
 -3.14704487  5.21273457 -3.13620866]",0.11240737065020756,6.552731037139893
635,0.28600884641555036*cos(-1.8810507408611077*x4)+-1.444187957267347,C*cos(C*x4)+C,cos(ℯ),"cos,exp,div,x1,x1","[-0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391]",0.028726296820345436,6.36378026008606
636,1.6933678812608135*sqrt(1.1633137713086756*abs(-0.4331611797381181*x3/(0.23661312493221232*x3+1.4479864889400336)))+-1.5847161806499237*log(-0.639123060970394*x3)+1.3732215316375513,C*sqrt(C*abs(C*x3/(C*x3+C)))+C*log(C*x3)+C,ℯ,"exp,div,x1,x1","[2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183]",0.050488460597871626,6.372632265090942
637,0.6299550853615874*cos(1.0670197525688625*x1+-2.0969753400623357)+0.1588131562922661,C*cos(C*x1+C)+C,sin(x₁),"sin,mul,exp,sub,x4,x4,x1","[-0.95420412  0.91531345  0.27226407  0.87408453 -0.8953025  -0.11346323
 -0.09552382  0.62110242 -0.98662814  0.40976317 -0.58958961  0.2150995
 -0.31180708  0.8708869   0.93410371  0.97436873 -0.76112917  0.61933199
 -0.46742715  0.90331333 -0.80017169 -0.21739237  0.08829337 -0.11444734
  0.98749088 -0.19615821  0.90739643  0.91855498 -0.05017378  0.89502699
 -0.50653897 -0.99815098 -0.68136488 -0.54231662 -0.03922923  0.62792116
  0.97659879  0.63526752 -0.20687874 -0.99744557 -0.91560905  0.84848349
  0.9110604   0.99983548 -0.10469173  0.69674025 -0.14822828 -0.705376
 -0.05166389  0.94821211  0.93800597  0.47053683  0.94520774  0.04202927
  0.0186853   0.9811593   0.92601858 -0.98110239 -0.21270623  0.99779591
  0.85583174  0.52875716  0.77610569  0.75822103  0.9923749  -0.08810981
  0.97663476 -0.97034179  0.96614713  0.99873262 -0.13498499  0.84470114
 -0.02995476  0.99669783  0.10626239  0.72111765  0.93847518 -0.85995858
  0.14267292 -0.88671002  0.99901938 -0.16101297 -0.03611863  0.82163608
 -0.01284636 -0.86573101 -0.9395934   0.1824501  -0.62131566  0.9652678
 -0.91257975 -0.99924849 -0.09535955  0.87235096 -0.99951205  0.99954435
 -0.79105367  0.99999982  0.42617885  0.19492837 -0.91013624 -0.80131694
  0.84497584 -0.26737707  0.52485536 -0.95984024  0.96921369  0.77802866
 -0.3207193   0.16282566 -0.04694347 -0.99947432  0.90411136 -0.34860291
 -0.74519075  0.06152682 -0.69041735  0.92992525  0.89848595  0.99295627
 -0.46765929 -0.67589208  0.99554345 -0.39513036  0.96737253 -0.56715257
 -0.08350019 -0.89329554  0.99523078  0.76292844 -0.11391026  0.86117253
 -0.98991018 -0.93172295  0.9715128   0.97940046  0.07908239  0.74627952
  0.75840287  0.04117026  0.8630459   0.92024652 -0.56175671 -0.99499308
 -0.99481566  0.77620622  0.99841209 -0.56499116  0.93888671 -0.98121192
  0.99817733 -0.68016755]",0.027238260096455375,6.503351926803589
638,1.7267108166443697*x2/(0.22848898438882914*x2+1.856338268925679)+0.2882313998237538/(1.9764762961634994*x2+-0.21145146384596636)+0.07489296306536897,C*x2/(C*x2+C)+C/(C*x2+C)+C,x₂,"sub,add,x3,x2,x3","[ 3.18223797  3.74410869 -3.98302287  3.41081308 -3.69174759 -3.32328722
 -4.6555902   3.38654681  4.60088787 -4.72436647  4.8167315  -4.39229795
  3.13212402  4.38287414 -3.6904558  -4.97434928  3.37865143 -3.96260651
  4.5069616  -4.51638988 -3.16728818 -3.49338232  4.97768377  3.23440364
 -3.8679782   4.57734222 -3.86207926  3.08541378 -4.99266088  4.18323685
 -4.10018867 -4.62264482  3.20754353 -3.1074031   4.50740088 -3.9755087
  4.62067539 -4.42737067  3.47601915 -3.87086545 -3.45884258 -3.60594958
 -4.21660862 -3.42910584 -3.0844607   3.42001022 -3.3906511   3.62216108
  4.98940154  4.46006927 -3.04388899  4.32618896  4.71557843 -3.51850684
 -4.94097119 -4.36129148  4.7416237  -4.15858289 -4.63415369  3.76320939
  3.69432039  3.25432395 -3.03938981  4.6444748  -3.45925952  4.72796713
 -3.21054185 -4.18680277  3.61613493 -4.71101844 -4.7764918  -4.60560603
 -4.04335284  3.36688286 -4.55088352  4.27269232  3.33175553 -4.6320086
 -4.12987919  3.7811067   4.95939909  3.39289428  3.70156472 -4.5283346
 -3.12264159 -3.41346577  4.02363319  3.34651283 -4.89922168  3.35239365
  4.73071943 -3.66988376 -3.86350297  4.33187073 -4.16140432  3.8882001
 -4.72194644 -4.48895185 -3.39330798 -4.48900337 -4.18577507 -4.013534
 -4.38742804  4.80664229  4.30681807  3.08516923 -3.18051206  4.6304675
 -4.31866437  4.49461916 -4.67318396 -3.96975739]",0.1489785040604852,6.43198299407959
639,0.055174226092872924*cos(0.4276609199935204*exp(0.46439376037277125*x2))+1.0702826587225425,C*cos(C*exp(C*x2))+C,1,"exp,sub,x3,x3","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1.]",0.0005828220139787935,6.508031368255615
640,-1.9434463237917239*x2+1.4387325019917756,C*x2+C,"       sin(x₄)
-x₂ + ℯ       ","sub,exp,sin,x4,x2","[-1.71960094  4.84793548  3.66074216  7.57435802 -3.00252219  7.00577813
  5.59996852  6.55733419 -1.88024914 -2.38569199  5.73759027  3.64821981
 -2.82468236  3.94767597 -3.19072685 -1.86129525 -0.85160427  4.93693283
  5.45827076 -4.24524908  4.61901994  5.32747177  5.13730908 -2.95031757
  4.73403585 -3.6803023   7.18343919 -3.30049699  5.07906938  5.34570738
  5.83923506  5.86743251  6.08403827  6.05563002 -3.45492771 -0.71284485
 -3.77729513  7.40749097  4.74056035  4.3397688   4.99512626 -0.60862573
  4.31653727  3.76297405 -3.62210699 -3.90461303 -0.858445   -3.48077129
 -0.95150538 -4.17190331 -2.89004947 -2.847987    6.7086251  -4.58998432
  5.03364974  3.47383404  4.98425471  5.30115583 -3.19656031 -3.41623695
  4.56474223 -1.99013337  5.30707504  5.87779939  4.32188889  3.98739991
 -1.97757442 -3.92684066  7.37272695 -3.91750512 -1.47744967  6.64254911
  5.36068584 -2.60889728 -1.76472753 -2.56210451  6.41617471 -3.64413582
  5.21573994  4.63178795 -3.3342578   5.50220542 -4.04221514  5.26197573
  4.53310346 -3.28179508  4.18450247 -2.29193595  5.12206303  3.73694115
  7.55154783  5.92073262 -1.081947  ]",0.193901219624249,6.405522108078003
641,-1.6289289474414184*log(0.7380613271096652*sin(1.0395004925287163*x3*x4))+1.8963930405641296,C*log(C*sin(C*x3*x4))+C,ℯ,"exp,div,x1,x1","[2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183 2.71828183
 2.71828183 2.71828183 2.71828183 2.71828183]",0.0464804225232112,6.3681321144104
642,-0.6024451573110687*sqrt(-1.5284106144766043*abs(1.8837286792865195*x2*x4/0.3254975951340717*sqrt(-2.0407451683175175*abs(0.46451587481900836*x2+-1.583165422371267))))+1.7033424762261995,C*sqrt(C*abs(C*x2*x4/C*sqrt(C*abs(C*x2+C))))+C,"      x₄
    -ℯ  
x₄⋅ℯ    ","div,x4,exp,exp,x4","[ 1.24528663e-15 -3.11339423e+00  4.24865395e-09  5.46398499e-50
 -4.26060899e+00  1.39032588e-20  5.94566074e-13  2.23776456e-22
 -4.12560819e+00 -3.02158049e+00  3.41536059e-51 -3.94797729e+00
 -4.30625749e+00 -3.97217551e+00  4.00625075e-14 -3.28684187e+00
 -3.43516125e+00  7.60197877e-45  7.82252852e-14 -4.52587040e+00
 -4.12594957e+00 -4.24484821e+00  8.54414097e-32 -3.66913351e+00
  7.99055045e-36 -3.63890033e+00 -4.01959836e+00 -2.86373427e+00
  3.10510142e-19  1.47129759e-13  1.94398297e-38 -4.86616376e+00
  2.93617833e-10 -4.49831675e+00  2.56382714e-56  3.35380920e-44
 -3.14894077e+00  8.27364987e-21 -4.10218491e+00 -4.37644569e+00
 -2.93559308e+00 -3.86058982e+00  2.19059458e-38 -3.25649174e+00
  2.94444633e-13 -4.10908083e+00  1.70847419e-29  3.63384273e-13
 -4.77050711e+00 -3.96461527e+00 -4.85033364e+00 -4.12972969e+00
 -4.21948798e+00 -3.99090172e+00 -2.94549768e+00  1.47082518e-42
  9.12889863e-46  4.47773514e-12  5.98689035e-11  8.55467819e-17
 -3.62704992e+00  2.41926803e-43 -4.24042910e+00]",0.5931290319564138,6.438835144042969
643,0.8309687341383167*log(-1.0082611204452074*x2+1.2135523930771233)+-0.6699663668898452,C*log(C*x2+C)+C,-sin(x₂),"sin,sub,x2,add,x2,x2","[-0.99974441  0.33147622 -0.9977316   0.68604293  0.31332925 -0.99941669
 -0.06460329 -0.9090588  -0.24013103 -0.54319073 -0.82024714 -0.00993741
 -0.21916239  0.99714333 -0.95747698  0.97139321 -0.96179345 -0.11887264
 -0.3482892   0.33620246 -0.31876516  0.06814737  0.23789597  0.9767369
  0.06557825  0.99106983  0.17996577  0.12821017 -0.1482008   0.26310569
  0.96640016  0.59890185 -0.79142983  0.7061783   0.43109019  0.7517979
 -0.68928318 -0.99645603 -0.99891164  0.87322341  0.92499145 -0.35845003
  0.70655086  0.98353734 -0.460923    0.11720511  0.70440851  0.85643402
  0.30242466 -0.42816326  0.56962775  0.87572465 -0.8645211   0.99476819
 -0.98939452 -0.06784617 -0.70948709 -0.97160412 -0.80525775 -0.8877572
  0.99899565  0.99877915  0.99657545 -0.99352145 -0.45009625 -0.53164611
 -0.99561878  0.77284631  0.33321202 -0.51574982 -0.94731636 -0.9913324
  0.19923595  0.5232665   0.79176436 -0.95317642 -0.3795769  -0.10165044
  0.738984    0.99741337 -0.92737538  0.90108781 -0.85168129 -0.01157351
  0.08051965  0.95967927  0.46977372  0.62166118  0.99876699  0.77307648
  0.97627542 -0.55283938 -0.04679288 -0.66672122 -0.92538078 -0.99142919
  0.37291351 -0.50854477  0.12077506  0.98712144 -0.57491478 -0.26815008
 -0.53285053 -0.97487963 -0.03299192  0.23073946 -0.99454633  0.92898669
 -0.89718152 -0.68404115 -0.65559094  0.66045605 -0.97753249  0.98902957
  0.92770166  0.97333911 -0.99547844  0.82277575  0.98820691  0.46715321
 -0.25532052  0.85486342  0.98447622 -0.65807942 -0.00433861 -0.8893726
 -0.72983666  0.25251504 -0.87313963  0.99732229 -0.94288486  0.41930196
 -0.27721895  0.94529373 -0.98717439 -0.09293296 -0.7006515   0.99864075
  0.11228147 -0.94574971  0.68281385 -0.94060076 -0.29411449 -0.98655514
 -0.11277033  0.12405118 -0.99836637  0.547436   -0.9764347   0.582486
 -0.33971111 -0.13397199 -0.98577934  0.81111749  0.9915668   0.66731003
  0.98091449  0.26254094  0.76411052  0.05533393  0.9892948  -0.21940184
 -0.99225708 -0.98925192  0.01561713  0.66337811  0.08545117  0.20874602
  0.37521863  0.99899377 -0.90729359 -0.69222256  0.97722258 -0.61835563
  0.9664228   0.94946759  0.99867521  0.78292414  0.76084698 -0.3140179
 -0.75197519 -0.99899665  0.95973323  0.40680581  0.35793301 -0.82767136
 -0.48480836 -0.47066154  0.04791065 -0.99998427 -0.47638639]",0.15087175485316506,6.640766620635986
644,-0.6860515557744127*exp(-0.5921937636697603*x2)+-0.6055138700116895,C*exp(C*x2)+C,cos(ℯ),"cos,exp,div,x1,x1","[-0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391]",0.5211771241538499,6.415274143218994
645,0.49756254005831924*sin(1.7885482419435061*sqrt(1.7369088971700362*abs(0.5363871884970166*exp(-1.6836248607112898*x4))))+0.6852571232833515,C*sin(C*sqrt(C*abs(C*exp(C*x4))))+C,sin(1),"sin,exp,sub,x3,x3","[0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098]",0.00942644629844849,6.439887046813965
