test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
454,-0.35602100909255574*x1**2+-0.8391562022357648*x1+1.3039677075575216,C*x1**2+C*x1+C,"          ⎛   2 ⎛     1 ⎞     ⎞
          ⎜ x₁ ⋅⎜x₁ + ──⎟ - x₁⎟
          ⎜     ⎝     x₁⎠     ⎟
       cos⎝ℯ                  ⎠
-x₁ + ℯ                        ","sub,exp,mul,div,x1,x1,cos,exp,sub,mul,mul,add,div,x1,add,sub,add,x1,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-2.51044045  6.17528148 -4.09778529 -3.70840002 -1.89179943 -3.38994
  6.97950862 -1.36927585 -2.87642255 -2.84359058 -4.21874058  6.49180381
 -2.59761446 -3.56683775  6.87328224 -2.36426985 -4.54267951  5.99745197
 -1.40354693 -2.12623693 -3.24461221  5.92998716  6.55533904 -1.15102521
 -2.09364916  6.48569628  6.3431029  -2.63803691 -3.38469402  7.67397196]",0.44394816894986366,5.994532346725464
455,-1.2858057147969526*x1**5+-0.8199195365714829*x1**4+2.0482397613793357*x1**3+0.6173467479077197*x1**2+-0.09621837652381027*x1+0.049719860916251246,C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,"            ⎛          ⎛        x₁⎞ ⎞
            ⎜         -⎝2⋅x₁ + ℯ  ⎠ ⎟
            ⎜         ──────────────⎟
            ⎜               x₁      ⎟
         sin⎝x₁ - x₁⋅ℯ              ⎠
 -2⋅x₁ - ────────────────────────────
                      x₁             
ℯ                                    ","exp,sub,sub,div,mul,div,sin,sub,div,x1,exp,div,add,add,exp,add,log,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[5.36360132e-04 1.44898598e-04 1.88388315e-04 2.27852117e-03
 1.01858183e-03 6.15818718e+02 8.97598220e-04 5.12683439e+03
 2.69189821e-04 2.51931346e+04 2.42470092e+04 1.23423213e-03
 5.92147164e-04 2.36889749e+04 6.05662520e+02 4.91713358e+02
 2.32960871e+04 1.17277671e-03 8.64875365e-04 2.15403799e+04
 5.40356193e-04 2.35608145e-03 1.12010881e-04 2.02668939e+03
 3.49199514e-04 3.17901199e+03 1.45585989e+04 6.90327667e-04
 8.16491188e+03 2.76643918e+03]",6060.855100727823,6.292767763137817
456,0.1454577498035956*x1+1.66658223441654*exp(-1.9183279809131228*x1)+-1.3373214490809313,C*x1+C*exp(C*x1)+C,"           ⎛    x₁    ⎞
        cos⎜──────────⎟
           ⎜    2     ⎟
           ⎝3⋅x₁  + x₁⎠
 -x₁ + ℯ               
ℯ                      ","exp,sub,add,sub,exp,cos,div,x1,add,mul,sub,add,sub,add,exp,x1,x1,sub,sub,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[4.20549756e+02 9.54968895e+02 1.10801572e-01 1.36360227e-01
 1.05901984e+03 8.39353859e+02 7.56298424e+02 1.45798196e-01
 1.53160913e+03 4.10648885e-01 1.04818194e+03 7.14737274e+02
 2.65770456e-01 9.70094224e+02 7.00179266e+02 5.32131027e+02
 6.05633087e-01 7.83047418e+02 1.39295150e-01 3.10674617e-01
 1.08759794e-01 1.45967521e+03 4.22420884e+02 3.68090693e-01
 3.22498452e-01 5.05715637e+02 1.46580797e+03 4.99995672e+02
 2.10103808e-01 6.89161012e+02]",557.7486790833024,6.229141473770142
457,-2.0852889406228403*x1**4+0.6799531537927797*x1**3+-0.7768967050403217*x1**2+-1.3030034038823224*x1+0.7326913477531884,C*x1**4+C*x1**3+C*x1**2+C*x1+C,"  2 ⎛           ⎛    2⋅x₁⎞    ⎛ x₁⎞⎞     
x₁ ⋅⎝-2⋅x₁ + sin⎝x₁⋅ℯ    ⎠⋅cos⎝ℯ  ⎠⎠ + x₁","add,mul,mul,sub,sub,add,sub,mul,cos,exp,x1,sin,mul,x1,mul,x1,div,mul,exp,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ -63.48761889   75.09945436 -233.5275181    71.2711334  -142.16325624
   56.11243901  138.86096362  199.96383317   62.73299162  157.97889489
  152.77343788  -64.45944211  148.21948661  -70.20620338  -94.90378826
 -211.48979262   58.6319104   192.79859935  161.2441954   188.90398355
  198.46198729 -176.70867447 -236.127925   -194.928139   -130.42285081
  -96.29205262  227.45820669  137.00144303 -111.16541447  212.29983183]",78.91161430372073,6.227024793624878
458,0.7999829247093841*exp(-1.0791054787135277*x1)+-0.008809279240289847*log(1.12288897651912*x1)+-0.2843715125410453,C*exp(C*x1)+C*log(C*x1)+C," x₁⋅cos(ℯ)
ℯ         ","exp,mul,cos,sub,sub,add,sub,sub,x1,sub,log,add,x1,sub,exp,exp,div,x1,add,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[9.47720621e+01 6.36019951e+01 1.81083019e-02 4.77775858e-02
 3.54385858e+01 1.50083541e-02 1.72432417e+01 1.24335513e-02
 1.09339883e-02 1.93336360e-02 3.34833751e-02 3.58329058e-02
 4.08712341e-02 6.16555948e+01 5.77076441e-02 8.70810208e+01
 3.71342140e-02 1.84656033e+01 2.90868080e-02 8.84942245e+01
 3.66444012e+01 5.44242328e+01 7.05171630e+01 5.24376370e-02
 2.11099887e+01 2.85392613e-02 1.69346714e-02 1.55663319e+01
 3.52843767e-02 1.87614352e+01]",2.301513200105122,6.03935432434082
459,0.9690049352275767*x1**2+-0.6673860355544758,C*x1**2+C,"    -cos(x₁)
x₁⋅ℯ        ","div,x1,exp,cos,x1","[ 8.8068642   8.8730224  -8.7038481   7.3142759   8.88123125  8.20314868
  7.14030314 -7.05842336 -7.91583799  3.85796465 -8.43407533 -4.50224236
 -8.71675165 -6.60809116  7.14336403 -8.07591343 -6.14490795 -8.94651318
  8.4803723   4.7776573   8.90156739 -4.06716715  5.52229807  8.27009805
  6.68582352 -4.92351191  8.88942498  7.47184613 -8.93094736  6.93181319]",1.1213394053996315,6.290339469909668
460,-1.4249618945167064*x1**3*-0.09020415068739895*cos(0.623638305221724*x1)+-1.3317254687070892*exp(1.3578328850246226*cos(0.5777889199317117*x1))+2.0704277757675933,C*x1**3*C*cos(C*x1)+C*exp(C*cos(C*x1))+C,"   ⎛ -sin(x₁)⎞
log⎝ℯ        ⎠
──────────────
      x₁      ","div,log,mul,div,div,x1,mul,exp,sin,div,mul,x1,mul,div,add,x1,mul,div,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 0.21723271  0.18041045 -0.04615737 -0.02732173  0.18095976 -0.02929604
  0.17659313  0.14730523  0.00982231  0.21138251  0.20737583  0.21723289
  0.21283881  0.21550439  0.20987585  0.14286496  0.05336282  0.20672478
  0.11725258  0.05284467  0.215797    0.19642259  0.1761568   0.18806054
  0.15206051  0.21660777  0.06790732  0.21528113  0.19666349  0.19292804]",1.6628294440295919,6.230058431625366
461,-0.7879367986727124*sin(0.5542202634414046*x1)+-2.006635877839515,C*sin(C*x1)+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.13007661178053298,6.127947092056274
462,-1.1553480090383388*log(2.0328453026174738*sin(1.7361560852862747*x1+1.7827444568455242))+1.2822366628519122,C*log(C*sin(C*x1+C))+C,"   ⎛       x₁⎞
log⎝-x₁ + ℯ  ⎠","log,sub,exp,x1,x1","[1.38540469 1.27846894 1.48065492 1.45972217 3.43673401 1.49355385
 1.26434173 1.29324729 1.11853571 1.35262692 1.55060441 1.47930962
 1.17675909 1.31337456 1.14616363 2.88458971 1.23747003 1.23259645
 1.34100936 1.36175885 4.25474195 4.28549689 4.70928059 1.48430017
 4.22630973 4.81909668 1.38111325 2.98741533 4.42424375 4.52466128]",0.3011047056206918,6.089133262634277
463,-0.894758232425896,C,cos(ℯ),"cos,exp,div,x1,x1","[-0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391]",5.8802139705825905e-05,6.3235297203063965
464,1.8369080501292534*exp(-0.6711013912735246*x1)*1.1151248797828996*exp(0.8925220318814082*cos(-0.10894228980592335*x1))+-0.5192231357920232,C*exp(C*x1)*C*exp(C*cos(C*x1))+C,"      x₁
 ℯ - ℯ  
ℯ       ","exp,sub,exp,div,x1,x1,exp,x1","[1.47870068e+01 7.36476742e-28 5.70818362e-24 7.57141146e-56
 2.22352643e-41 1.47332338e+01 1.49054664e+01 1.50549962e-08
 5.48038444e-12 3.59656257e-35 1.48421596e+01 1.49304330e+01
 1.49073451e+01 1.91020888e-35 2.85349154e-20 1.45447844e+01
 1.47759179e+01 8.51508909e-53 1.34152079e-38 1.47268877e+01
 1.04966569e-11 5.32574103e-11 1.50158413e+01 1.47770034e-15
 1.50499231e+01 2.77303100e-51 9.33491270e-26 2.89999189e-12
 1.83944164e-11 1.48131205e+01]",5.3928600785224114,6.215219259262085
465,-0.4546380236337124*x1+1.9358621714866637,C*x1+C,"    ⎛ x₁⎞
 cos⎝ℯ  ⎠
ℯ        ","exp,cos,exp,x1","[2.71814513 0.37853792 1.01738177 0.80518721 0.36795261 0.37318762
 2.71816781 2.30281448 2.71754989 2.71821056 2.71610765 0.37318926
 2.71817644 2.71627277 2.48183664 2.71819465 0.58740623 0.72183559
 2.71816334 0.43737988 2.71750026 2.71816501 1.49590018 2.71761785
 2.71594219 2.71713235 0.64748293 0.54768141 2.7179562  2.71688891]",0.08773336895377032,6.058000326156616
466,x1+0.4253011474559485,x1+C,x₁,"div,x1,cos,sub,x1,x1","[-4.10823626  3.71697758 -3.23023098 -3.63339761  3.80883082 -4.08980034
  3.24741861 -3.49737043 -3.81346844  4.30736706 -4.62755676  4.21155087
 -3.18572825  4.59655036  3.30819306  3.8443908  -4.05071553  4.77804867
  3.64159504  3.85564027  4.42691174 -3.38900342 -4.60293567 -3.88224306
  4.35301704  3.76883552  3.75048486  4.15991831 -4.5743663   3.0377122 ]",0.008203938045794393,6.150827407836914
467,-0.5026930621712109*sin(-0.09889637850781474*x1+2.00177243035148)+-2.0361621648815,C*sin(C*x1+C)+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.1606082329717504,6.253969669342041
468,-0.6289943487134328*x1+-1.585971584161576,C*x1+C,-x₁ + log(cos(1)),"sub,add,sub,add,sub,log,cos,sub,add,exp,div,sub,x1,x1,sub,sub,div,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 3.15276033  2.72622748  2.53849659 -5.4855047   3.94270758  3.82443158
 -4.20319059 -5.17726408  3.80252185 -5.25854856  3.11807629 -4.20865547
  3.19497893 -4.95457989 -5.12405712  2.91343458 -4.55807728 -4.1866172
  3.38373908 -5.40779948  2.96906601  3.69425172 -3.82643545 -5.16034647
  4.19303889  2.61541361 -4.69308479 -5.37033895  4.15819619 -4.65650024]",0.18934492397710673,6.1491875648498535
469,-1.1900288276517412*log(-0.5750606429199876*x1+-0.17763819123976354)+0.1663018542488044,C*log(C*x1+C)+C,"     2      ⎛      x₁⎞
 - x₁  + cos⎝x₁ + ℯ  ⎠
ℯ                     ","exp,sub,cos,add,exp,x1,x1,mul,x1,x1","[1.49434115e-08 3.82315398e-08 2.52250539e-05 7.38104456e-08
 3.17805773e-07 3.14207238e-09 1.18573727e-07 4.27496024e-05
 3.82149649e-05 4.03981433e-07 1.20785969e-08 3.57726985e-08
 3.09768660e-07 1.30948843e-07 1.04488828e-05 5.86321080e-08
 4.16440369e-06 4.11428372e-05 6.37095963e-11 5.48744332e-07
 1.54078179e-06 3.93783365e-05 2.79807282e-06 1.19763845e-05
 2.95493694e-07 1.99297570e-05 1.80264345e-10 1.11065221e-07
 4.03239260e-05 5.62382026e-07]",0.13441710418549582,6.187413692474365
470,-1.3939168606117671,C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.021370058723162985,6.298091650009155
471,1.7928688315278527*sin(-1.0552584787481905*exp(-1.459196972691378*x1)+0.3811083529382322*log(0.33038634761779706*x1+-0.9117517960957877))+0.30003029568038064,C*sin(C*exp(C*x1)+C*log(C*x1+C))+C,"    ⎛         ⎛        2 ⎛  2 ⎛      x₁⎞     ⎞     ⎞     ⎞
    ⎜       2 ⎜      x₁ ⋅⎝x₁ ⋅⎝x₁ + ℯ  ⎠ - x₁⎠ + x₁⎟     ⎟
    ⎜     x₁ ⋅⎝x₁ + ℯ                              ⎠ - x₁⎟
-sin⎜x₁ - ───────────────────────────────────────────────⎟
    ⎝                            x₁                      ⎠","sin,sub,div,sub,mul,mul,add,exp,add,mul,mul,sub,mul,mul,add,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[        nan         nan  0.7411432          nan -0.84847884         nan
 -0.2688911   0.09051346         nan -0.36080017         nan         nan
 -0.26870459  0.98837527         nan  0.78265705         nan         nan
  0.13806788         nan         nan         nan -0.10948694         nan
  0.55200945  0.99432977 -0.92916752         nan  0.85970879 -0.71418381]",,6.227700471878052
472,-1.2638305037841109*x1**4+1.104813647546972*x1**3+-0.25543981853865794*x1**2+1.0680938407336016*log(-2.0579342729124845*x1)+-1.8921484680660376,C*x1**4+C*x1**3+C*x1**2+C*log(C*x1)+C,"  2 ⎛           ⎛    2⋅x₁⎞    ⎛ x₁⎞⎞     
x₁ ⋅⎝-2⋅x₁ + sin⎝x₁⋅ℯ    ⎠⋅cos⎝ℯ  ⎠⎠ + x₁","add,mul,mul,sub,sub,add,sub,mul,cos,exp,x1,sin,mul,x1,mul,x1,div,mul,exp,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-203.61976275  -77.95397589  -57.88972269  123.01724926 -198.01745248
 -207.85657067 -138.33619483 -249.3713226    69.41502646 -184.88890283
 -102.69572565  -96.71312623  -88.01837566 -112.3733775    98.71690487
   65.94674501 -128.37060234  106.52726857  128.21609006   71.53419839
  194.52693161  223.38703365 -124.71035458  112.01688594   92.49820459
   61.65941405  192.63654954  182.65830235  -51.26030545  -63.8903771 ]",19.878801427944325,6.306461811065674
473,0.955749752200254*exp(1.699703215361776*x1)/x1+0.9303938968044987,C*exp(C*x1)/x1+C,"         ⎛               3          ⎞
         ⎜            -x₁           ⎟
         ⎜    ──────────────────────⎟
         ⎜          ⎛       x₁⎞     ⎟
         ⎜    x₁⋅log⎝-x₁ + ℯ  ⎠ + x₁⎟
 x₁ + cos⎝x₁⋅ℯ                      ⎠
ℯ                                    ","exp,mul,div,add,x1,cos,div,x1,exp,mul,div,x1,div,add,mul,log,add,x1,sub,sub,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1","[6.29093575e-02 4.80277090e-02 3.27233216e-02 3.90219356e-02
 6.04335707e+01 1.31855861e-01 1.10139437e+02 7.74258303e+01
 9.35132468e-02 2.20036801e-02 2.43608085e+02 9.60245206e+01
 1.48709887e+02 1.07531702e+02 1.47176589e+02 9.30165487e-02
 6.25600854e+01 2.13292618e-02 1.63322619e+02 1.90445232e+02
 1.42366334e+02 1.25067423e+02 4.32302604e-02 5.88414186e-02
 1.07622417e-01 4.86997712e-02 1.63021920e+02 1.96152228e-02
 5.89823968e-02 1.98159915e-02]",3.720604655030432,6.36768364906311
474,1.8535697056812426*log(-0.038892884253504345*log(-0.7286152541876842*x1+1.115439350226814))+-1.0461316990416978,C*log(C*log(C*x1+C))+C,"      x₁
x₁ - ℯ  ","sub,x1,exp,x1","[ -62.83702686  -66.1919085   -43.86503283  -20.61083844  -85.20820127
   -3.20687528   -4.73324142 -117.85526403   -4.24262043   -4.44622193
  -26.82242156  -29.78405868  -88.20263473  -54.61724348   -3.72846987
  -39.77120868  -56.04634592  -95.34015787   -3.79175605   -4.44076905
 -114.62287486  -28.17760662   -4.2570662    -4.56051421   -3.88634361
  -48.74548072  -48.48660235   -3.9237608   -42.81288269  -17.80227076]",49.78326305114481,6.372601509094238
475,0.8962092757146163,C,sin(1),"sin,div,x1,x1","[0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098]",0.0006103903019172689,6.34845495223999
476,-2.0668866327056477*log(-2.062869071769531*x1)+0.8635995774662568,C*log(C*x1)+C,"    ⎛  2⎞
-log⎝x₁ ⎠","sub,sin,log,div,x1,x1,log,mul,x1,x1","[-2.60428737 -3.14232274 -3.17649819 -2.56676518 -2.29976745 -2.56881798
 -2.57098702 -3.02586774 -3.20202068 -2.6494847  -2.95219289 -2.76471864
 -2.45023198 -2.78432062 -2.47900682 -2.99081131 -2.88407384 -2.90612114
 -2.78843793 -3.19699738 -3.06286204 -2.96273903 -2.72333158 -3.03008455
 -2.40612019 -2.49770749 -2.2256036  -2.84401128 -3.19186289 -3.21264325]",0.02721690428312894,6.234619855880737
477,-1.2094411314396551*log(-0.5388960207947118*x1)*0.8536349971243378*cos(-1.8705927289010784*x1)+0.009929005939074198*cos(1.3868840402594245*exp(-1.1089946897945477*x1))+-0.3158124494400285,C*log(C*x1)*C*cos(C*x1)+C*cos(C*exp(C*x1))+C,"     2      ⎛      x₁⎞
 - x₁  + cos⎝x₁ + ℯ  ⎠
ℯ                     ","exp,sub,cos,add,exp,x1,x1,mul,x1,x1","[5.17070031e-09 5.82705249e-09 1.59706859e-06 8.56751930e-11
 3.27814095e-07 9.69345647e-05 6.77553680e-07 8.02519494e-07
 2.12173775e-05 3.79406774e-09 3.10110940e-07 7.82127861e-10
 6.34401311e-10 2.58823105e-07 4.88583346e-06 1.84771395e-05
 2.73954346e-08 4.82434423e-08 1.44954131e-08 4.17880363e-11
 1.64672371e-10 1.29923552e-11 1.27457780e-06 1.36558513e-07
 4.45735492e-06 4.09262761e-05 3.70923705e-06 1.33656066e-09
 2.47441920e-08 2.71554659e-09]",0.12109152856048615,6.062569618225098
478,-0.7403733879537142*log(-1.717974581882331*log(0.4041014325449921*x1+-0.4903622770232803))+1.1955005239835685,C*log(C*log(C*x1+C))+C,"    ⎛                   1                   ⎞
 sin⎜───────────────────────────────────────⎟
    ⎜         2 ⎛  2 ⎛  2     ⎞     ⎞       ⎟
    ⎜       x₁ ⋅⎝x₁ ⋅⎝x₁  - x₁⎠ + x₁⎠ + 2⋅x₁⎟
    ⎜       ────────────────────────────────⎟
    ⎜                      x₁               ⎟
    ⎝-x₁ + ℯ                                ⎠
ℯ                                            ","exp,sin,div,x1,mul,sub,exp,div,add,add,mul,mul,add,mul,mul,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[1.23045972 1.33990278 1.33191903 1.         1.         1.
 1.32990987 1.33310194 1.2330439  1.         1.         1.23894277
 1.         1.         1.24268907 1.         1.         1.
 1.28456051 1.         1.         1.29072344 1.         1.
 1.28723565 1.         1.         1.         1.         1.2648147 ]",0.13696947905609755,6.204625368118286
479,1.0889631569503249*sin(-0.7351851627300587*x1)+1.566550854848126*cos(0.6241561345048439*x1+-0.25493716136084643)+0.690050137231832,C*sin(C*x1)+C*cos(C*x1+C)+C,"    ⎛           ⎛        ⎛      ⎛  2⎞⎞⎞     ⎞
    ⎜           ⎜        ⎜      ⎝x₁ ⎠⎟⎟     ⎟
    ⎜      - x₁⋅⎝x₁ + log⎝x₁ + ℯ     ⎠⎠ + x₁⎟
 cos⎝x₁ + ℯ                                 ⎠
ℯ                                            ","exp,cos,div,mul,x1,add,exp,sub,x1,mul,add,mul,mul,div,div,log,add,exp,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[0.56109332 0.41995919 1.77112978 2.71755309 0.37742633 0.42685345
 0.81534004 0.59154346 0.78318876 1.24969432 0.41646772 0.4381361
 0.99124162 1.45985023 0.42699192 1.07116705 0.48869051 0.59684612
 0.97378031 0.42084088 0.51898598 0.36941217 0.38427919 0.91249915
 0.45211808 2.68228229 2.6868619  0.38498927 0.86321479 0.51774505]",0.6842240025767199,6.055161714553833
480,0.18786325994468767*cos(0.1374287840940207*x1)**3+1.2684235227169722,C*cos(C*x1)**3+C,"    ⎛                   1                   ⎞
 sin⎜───────────────────────────────────────⎟
    ⎜         2 ⎛  2 ⎛  2     ⎞     ⎞       ⎟
    ⎜       x₁ ⋅⎝x₁ ⋅⎝x₁  - x₁⎠ + x₁⎠ + 2⋅x₁⎟
    ⎜       ────────────────────────────────⎟
    ⎜                      x₁               ⎟
    ⎝-x₁ + ℯ                                ⎠
ℯ                                            ","exp,sin,div,x1,mul,sub,exp,div,add,add,mul,mul,add,mul,mul,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[1.34225008 1.         1.29468769 1.23740165 1.27882791 1.
 1.         1.         1.28417798 1.         1.3631262  1.
 1.23639003 1.25535503 1.         1.37625586 1.3176269  1.27383246
 1.25255471 1.37646196 1.27625006 1.         1.2467406  1.22439077
 1.33693662 1.         1.         1.         1.27705258 1.        ]",0.008789100698861775,5.992147207260132
481,1.7984946023582444*x1**2+0.38030549948737447*x1+0.62447688010954/x1+-1.3506705043568612,C*x1**2+C*x1+C/x1+C,"   ⎛          ⎛  2     ⎞⎞       
   ⎜       cos⎝x₁  + x₁⎠⎟       
x₁⋅⎝-x₁ + ℯ             ⎠ + 2⋅x₁","sub,add,x1,add,x1,add,mul,sub,exp,cos,add,mul,div,mul,sub,x1,div,log,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ -6.11690515  -2.45522929 -46.40365854 -34.17977473 -12.09512484
 -33.6532571    0.68347993 -22.02338665 -32.04936985 -31.73084758
 -21.65369233  -2.18081489  -5.79372067 -10.33299258 -21.1595083
 -23.01023792   0.27008869  -4.48840151 -23.96969306  -6.97832995
 -31.30934962   2.57807924 -30.33597714  -7.1621672  -32.74593657
  -2.49093182 -20.87068824 -31.21151395   0.23704739  -4.03776805]",4.041023030840415,6.452733516693115
482,1.8188453344189357*sin(-2.086893088743774*sin(1.8731080976157286*x1))+0.9808240204693219,C*sin(C*sin(C*x1))+C,"       ⎛            2⋅x₁ - log(2)⎞     
       ⎜       x₁ + ─────────────⎟     
       ⎜                  x₁     ⎟     
    cos⎜2⋅x₁ + ──────────────────⎟     
       ⎝               x₁        ⎠     
x₁⋅ℯ                               - x₁","sub,mul,exp,cos,add,add,add,x1,sub,div,add,div,add,add,log,div,x1,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-2.16800808e+00 -1.38488009e+00 -2.51572202e+00 -2.41261908e+00
 -1.63762725e+00  8.00880584e-01  5.27488446e-02 -2.86407618e-01
 -4.99694860e+00  2.15509212e-03 -2.10747895e+00  2.87233425e+00
 -2.55242242e+00 -2.12894904e+00 -4.75840986e-02  2.98866465e+00
  2.16537105e+00 -8.58874861e-01 -2.77520450e-01  2.77687952e+00
  3.13308140e+00  2.51042718e+00 -5.58651289e+00 -2.61828482e-02
 -3.37588167e-01  4.35818783e-01 -1.98525617e+00 -1.76544380e+00
 -1.84828198e+00  2.86197187e+00]",0.510310674501863,6.1983113288879395
483,-1.6409409252153653*cos(-1.0635308623386943*x1**3+0.5249085195974592*x1**2+-1.6264107228262974*x1+-0.5023100079008607*cos(1.1296140302343658*x1+-1.4299377947256722))+-1.26364385462968,C*cos(C*x1**3+C*x1**2+C*x1+C*cos(C*x1+C))+C,"      cos(x₁)
x₁ - ℯ       ","sub,x1,exp,cos,x1","[-5.28704539  3.11124677 -5.80786275  2.88110386 -4.18872001 -5.65087496
  2.7511211  -3.71735071 -5.53453558  2.78093813 -5.69926349 -4.05191923
  3.69614345 -4.32886589  3.71208819  2.83313019  3.05481704 -6.05074592
  3.66071999  3.6969713  -3.99525945  2.98673304  3.48637078  2.80550522
 -4.03553898 -5.81452325 -3.5694518  -4.71792549 -5.77113246 -3.81577452]",2.2407777104058244,6.2868568897247314
484,1.7897024439496212/x1+1.214946087662904,C/x1+C,"          ⎛        ⎛         x₁⎞⎞
          ⎜        ⎜        ℯ  ⎟⎟
          ⎜        ⎜        ───⎟⎟
          ⎜        ⎜         x₁⎟⎟
          ⎜        ⎜ -x₁ + ℯ   ⎟⎟
      -x₁⋅⎝x₁ + sin⎝ℯ          ⎠⎠
x₁ + ℯ                           
─────────────────────────────────
                x₁               ","div,add,div,div,x1,mul,div,sub,add,exp,mul,add,sin,exp,sub,exp,div,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[0.99997211 0.99999988        nan 0.99999998        nan 1.
 1.         0.99999807        nan 0.99999831        nan 1.
 0.99999567        nan        nan 0.99997993 0.99998229        nan
        nan 1.                nan        nan        nan        nan
 1.         0.99999999 0.99999998 0.99999314 0.99999812 1.        ]",,6.456113338470459
485,-0.1661388113330835*log(-1.9157294238382159*x1)+-1.5602801124355263*log(-1.5191410839854713*x1)+2.072110536270594,C*log(C*x1)+C*log(C*x1)+C,"    ⎛  2⎞
-log⎝x₁ ⎠","sub,sin,log,div,x1,x1,log,mul,x1,x1","[-3.14091561 -2.87975901 -2.37141285 -3.17571372 -2.48551946 -3.19828632
 -2.96489838 -2.67890311 -2.33080611 -2.89778131 -2.29706161 -2.21480918
 -2.67302883 -2.67338603 -2.53270951 -2.92286854 -2.77367711 -2.68874464
 -2.8073398  -2.67297179 -2.76744588 -2.36048669 -2.35654369 -2.65730089
 -3.13319552 -3.05163091 -2.64153113 -3.17668753 -2.9341755  -2.41390893]",0.4832288763983384,6.183823108673096
486,1.001075613775786*log(1.6530735018609013*x1)+-1.2210126081225012*cos(1.4578539939055917*x1+1.8709516496136076)+0.61092775706368,C*log(C*x1)+C*cos(C*x1+C)+C," sin(2⋅x₁)
ℯ         ","exp,sin,add,x1,x1","[2.40077513 0.39663285 1.82313648 0.4761802  1.04752371 0.8654812
 0.65938068 1.17230919 0.75094413 1.1761172  0.36960418 1.80299105
 0.36790084 1.7222431  2.56300231 1.7929581  0.7804586  2.67077175
 1.47698471 1.42341266 0.50394024 0.66355674 0.56449625 0.84774664
 0.69442138 1.40527004 0.60976635 0.3763797  0.78937127 2.13085332]",0.28331493238025834,6.26605486869812
