test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
329,0.41160400204616865*cos(1.235623385017345*x1**6+-0.9657953943316124*x1**5+-1.0563946540510276*x1**4+-1.1165843070546404*x1**3+-0.22917771476068993*x1**2+-1.9533834624798505*x1+-0.5926584738100562)+1.6688745418835746,C*cos(C*x1**6+C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C,NA,NA,NA,NA,NA
330,1.4131009839810162*x1+-1.4809216241250902,C*x1+C,NA,NA,NA,NA,NA
331,-1.117636838477539*sin(0.028441681962437126*x1)+-0.06857706642101347*exp(0.3668764588817286*x1)+2.022394060345776,C*sin(C*x1)+C*exp(C*x1)+C,NA,NA,NA,NA,NA
332,-1.251881371524834*x1/(-0.972973581319662*x1+1.794359076614155)+1.9920335723036797/(-0.2887639892857601*x1+-0.6167884079094326)+-0.7001865076879135,C*x1/(C*x1+C)+C/(C*x1+C)+C,NA,NA,NA,NA,NA
333,x1+1.5767097806581871,x1+C,NA,NA,NA,NA,NA
334,0.11762509580010239*exp(0.8672157101777929*sin(-0.02165474423822955*x1))*-0.5194291816793843*cos(-1.3462312062957573*log(-1.3779092869138667*x1)+-1.6158256952478538)+0.4107472855713179,C*exp(C*sin(C*x1))*C*cos(C*log(C*x1)+C)+C,NA,NA,NA,NA,NA
335,1.332981218174234,C,NA,NA,NA,NA,NA
336,0.24197513080658073*log(0.31715674467462573*x1+1.6443275658079957)**3+-0.009656234668241837*sin(-0.6849361979042277*cos(-1.6619576369323732*x1))+0.5550290148271264,C*log(C*x1+C)**3+C*sin(C*cos(C*x1))+C,NA,NA,NA,NA,NA
337,-0.34382867728429667*x1/(-0.9143761398261416*x1+-0.3467447039775937)+-0.906712051749643/(0.4247531180506283*x1+-0.5976251601909293)+-0.5066757716995873,C*x1/(C*x1+C)+C/(C*x1+C)+C,NA,NA,NA,NA,NA
338,-0.7809717080080707,C,NA,NA,NA,NA,NA
339,-1.6874966593854954*cos(1.320376969985686*cos(-1.1911709206401113*x1+0.6862378957546365))+1.4629276055865517,C*cos(C*cos(C*x1+C))+C,NA,NA,NA,NA,NA
340,-0.5122514128969424/x1+0.02270652839277787,C/x1+C,NA,NA,NA,NA,NA
341,-0.6605010572347814*x1**5+-2.0909521206202553*x1+0.1623285466745239,C*x1**5+C*x1+C,NA,NA,NA,NA,NA
342,0.05816964472569097*sin(1.7929124503721*exp(0.8837123368304183*exp(0.4052432086714348*x1)))+0.9936476855168892,C*sin(C*exp(C*exp(C*x1)))+C,NA,NA,NA,NA,NA
343,1.1659173519513066*x1+0.04520135615234233,C*x1+C,NA,NA,NA,NA,NA
344,-0.9973801111696041*log(1.5650404605055863*sin(-1.6212458929254705*x1))+0.36571217600020045,C*log(C*sin(C*x1))+C,NA,NA,NA,NA,NA
345,0.550004694960387*x1**2+2.0929505874652246,C*x1**2+C,NA,NA,NA,NA,NA
346,0+-0.8050808924849504,0+C,NA,NA,NA,NA,NA
347,0.30420842002725124*log(1.1612163563132172*x1)/0.24422867020288264*sin(-0.38590987755554584*x1)+0.3099390304610812/x1+-1.5038126723863696,C*log(C*x1)/C*sin(C*x1)+C/x1+C,NA,NA,NA,NA,NA
348,0.3993241802439145*exp(-1.2664840355705735*cos(-0.17641449073694293*x1+-0.2387038284271541))+-0.019539119289354367,C*exp(C*cos(C*x1+C))+C,NA,NA,NA,NA,NA
349,1.3197208955632056*exp(-1.0788941742759617*x1)+-1.894240756202481,C*exp(C*x1)+C,NA,NA,NA,NA,NA
350,0.4306542644678766*x1/(0.44351726842014383*x1+-0.8166206611284887)+0.4674630450734689*exp(1.061384946733546*x1)+1.0976234768517803*log(0.28836475201325174*x1+-1.2767971405487724)+0.996376259228053/(-0.910403564498804*x1**5+-0.24172353117898027*x1**4+1.7881305369438882*x1**3+0.6611077280679747*x1**2+-2.024331991749501*x1+1)+-0.2583863833579969,C*x1/(C*x1+C)+C*exp(C*x1)+C*log(C*x1+C)+C/(C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+1)+C,NA,NA,NA,NA,NA
351,0.10764958121749046*x1+1.134095157939194,C*x1+C,NA,NA,NA,NA,NA
352,0.3381599902927763*x1*-0.7495188898448295*exp(0.36058008645399475*x1)+-1.9932358632524079,C*x1*C*exp(C*x1)+C,NA,NA,NA,NA,NA
353,0.9670592989674396*log(-1.1685065682868472*sin(-0.5692454945924228*x1))+-1.3209419087257328,C*log(C*sin(C*x1))+C,NA,NA,NA,NA,NA
354,-0.48874612238443693*log(-0.23416163895228914*x1)+1.816362105763056,C*log(C*x1)+C,NA,NA,NA,NA,NA
355,0.09528320224660991,C,NA,NA,NA,NA,NA
356,0.9353542131349482*x1+-1.0126034680804066,C*x1+C,NA,NA,NA,NA,NA
357,-0.5218481674936455*x1+1.997915117067802*log(-0.4075168962667408*x1+1.9059366595115557)+2.0759277864892396,C*x1+C*log(C*x1+C)+C,NA,NA,NA,NA,NA
358,-1.5544016064662831*sin(-1.9124210398655552*x1)*-1.0764919810424012*sin(-0.23089430122450816*x1+-0.8247632830567868)+-1.5389285366619,C*sin(C*x1)*C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
359,-0.7637029826539246*exp(-0.6097105151420403*x1)+-0.707048736792482,C*exp(C*x1)+C,NA,NA,NA,NA,NA
360,-2.0444817028097746*x1**5+0.1411661321272426*x1**4+-1.007018989995551*x1**3+0.5487314767519385*x1**2+1.9578913462814636*x1+1.8756995942968713,C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
361,0.5136326912268183*x1**5+-0.11364007519079178,C*x1**5+C,NA,NA,NA,NA,NA
362,-1.3953398062714908*exp(-1.4766388929278658*x1)+-0.08126259871763697,C*exp(C*x1)+C,NA,NA,NA,NA,NA
363,1.8759343270697721*log(0.580205110602765*x1+-1.6469154323271216)+-0.07050809685585557,C*log(C*x1+C)+C,NA,NA,NA,NA,NA
364,0.875115981643444*cos(-0.8796944001486122*x1**5+-1.125986718469147*x1**2)+-2.076983913103151,C*cos(C*x1**5+C*x1**2)+C,NA,NA,NA,NA,NA
365,-0.6296898425611126*cos(-0.5633872059568159*cos(-1.646666593351791*exp(-1.0596185945394598*x1)))+2.061004487237739,C*cos(C*cos(C*exp(C*x1)))+C,NA,NA,NA,NA,NA
366,1.064694104774322*sin(-1.3291494566627708*x1**2+-0.7264746998391827*x1**5+1.8103574898494363*x1**4+-2.0736012583505716*x1**3+1.673461968333819*x1**2+0.0073522183615271075*x1+-0.19565163839782995)+1.1644338950108248,C*sin(C*x1**2+C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C,NA,NA,NA,NA,NA
367,-0.7533924951407662*cos(-0.5030349988761773*x1+1.208891454452663*log(-1.9804090029736356*x1)+-1.7747279247123955)+-0.21494429654580194,C*cos(C*x1+C*log(C*x1)+C)+C,NA,NA,NA,NA,NA
368,1.661719192703425*cos(-1.3139537874282643*sin(2.037948962105983*x1))+-1.3800270969705395,C*cos(C*sin(C*x1))+C,NA,NA,NA,NA,NA
369,1.4597534767068887*x1+-1.697275338382173,C*x1+C,NA,NA,NA,NA,NA
370,2.0148345278898936,C,NA,NA,NA,NA,NA
371,1.0127987934113691*x1**5+0.9175263938357263*x1**5+-1.6395600867206535*x1**4+-1.3605377039891668*x1**3+0.44834714088242755*x1**2+1.3382186767736304*x1+-2.0392700961288197,C*x1**5+C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
372,0.894839077910687*x1+-0.8678081487643377,C*x1+C,NA,NA,NA,NA,NA
373,0+-1.5939542240564208,0+C,NA,NA,NA,NA,NA
374,-1.2147345182863636*x1+1.2014220173479568,C*x1+C,NA,NA,NA,NA,NA
375,0.2443621471265649,C,NA,NA,NA,NA,NA
376,-1.3718076438083735*exp(1.642606208677829*x1)+-0.09128128831935944,C*exp(C*x1)+C,NA,NA,NA,NA,NA
377,-0.37031726076293814*x1**4+1.3098145698814885*x1**3+1.8444881492510867*x1**2+0.6940549426581648*sin(-1.7105019937827337*x1+-0.05660637106141797)+0.458376754547015,C*x1**4+C*x1**3+C*x1**2+C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
378,-0.4849591939991027*cos(1.720010634399638*x1)+0.8619638370395313,C*cos(C*x1)+C,NA,NA,NA,NA,NA
379,1.0639360804165325*cos(-1.8293635501641332*x1**2+0.39170036389795415*x1+-0.6222243481712209)**3+-0.7288012173628708,C*cos(C*x1**2+C*x1+C)**3+C,NA,NA,NA,NA,NA
380,0.4916630040394203*cos(0.1453822675520393*x1)+0.5157573969898119/x1**3+-1.6867865375009614,C*cos(C*x1)+C/x1**3+C,NA,NA,NA,NA,NA
381,1.425081510865276*x1**2+-0.18339586949289854*x1+1.2981435803096533,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
382,1.830273029887031*x1**2+1.6979315727849404*x1+-1.1511350156111564,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
383,-1.7296754264960856*x1**6+1.8118165926699628*x1**5+-0.7429481517903505*x1**4+-0.5639215970025226*x1**3+0.2953254623132553*x1**2+0.37395661015440274*sin(-1.6618082724219958*x1+-0.2675670448286689)+1.8084073553737374*cos(1.19717616189496*x1+-1.6980004080799966)+1.9173029169518796,C*x1**6+C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*sin(C*x1+C)+C*cos(C*x1+C)+C,NA,NA,NA,NA,NA
384,-1.3704365057825698*sin(1.8641902086718898*x1+0.08064122724162726)+-0.7993132579129438,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
385,-1.8471443227730489*sin(1.0331792344212816*x1)+-0.47629341271383474,C*sin(C*x1)+C,NA,NA,NA,NA,NA
386,1.4643920888152628*x1+0.8014355267020346,C*x1+C,NA,NA,NA,NA,NA
387,1.7329920107933927*x1+-0.3480850048175943,C*x1+C,NA,NA,NA,NA,NA
388,-1.7186861584049167*cos(-2.051688486537445*x1+-1.5986244909838052)+1.8517575703530622,C*cos(C*x1+C)+C,NA,NA,NA,NA,NA
389,-1.4183608286974456*cos(-0.45715425647998686*log(1.9416423970374193*x1+-0.7822426518564942))+0.3001505327392482,C*cos(C*log(C*x1+C))+C,NA,NA,NA,NA,NA
390,-0.1939034896341525*x1+0.9224154785194529,C*x1+C,NA,NA,NA,NA,NA
391,-1.2172848041396915*x1**3+-0.6921674519494823*x1**2+-1.7969123783653584*x1+-1.6487293391827555,C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
392,-1.6682521111819533*x1**5+1.8424820691635588,C*x1**5+C,NA,NA,NA,NA,NA
393,-1.3711162709452203*exp(1.539659798465261*sin(0.9903380837577154*x1))+-1.3731681260121191,C*exp(C*sin(C*x1))+C,NA,NA,NA,NA,NA
394,1.1727704890068043*x1**2+1.1664137436923498*x1+-1.4366487068831628,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
395,-1.2114194091283*x1+1.6246823738820564,C*x1+C,NA,NA,NA,NA,NA
396,0.22621715030664502*x1+1.4658861957270544*exp(-0.8196571817437177*x1)+1.7564522643895315,C*x1+C*exp(C*x1)+C,NA,NA,NA,NA,NA
397,0.5684591458041424*x1+-2.0566921106853195,C*x1+C,NA,NA,NA,NA,NA
398,1.2495941575087781*cos(1.538201989620152*x1+1.6215252780287202)+-1.3377595494993835,C*cos(C*x1+C)+C,NA,NA,NA,NA,NA
399,-0.5924456531840139*x1**2*0.6418048980208564*exp(-0.669634377333971*x1)*1.1693765750617002*log(-0.5132484493496936*x1+1.2779698062175617)*-1.9271924811536114*cos(0.4353513003156597*x1+-0.7198835420905312)+0.9899246076179717*x1+1.9492844935075815,C*x1**2*C*exp(C*x1)*C*log(C*x1+C)*C*cos(C*x1+C)+C*x1+C,NA,NA,NA,NA,NA
400,-0.6226462122678802*x1**2+0.9585259819730041*x1+-0.8247913788214303*x1/(0.6348047562954968*x1+-0.8604600349687432)+0.7822935407713003*log(-0.3174037476808991*x1+1.3477011778007837)+1.2343350695790964,C*x1**2+C*x1+C*x1/(C*x1+C)+C*log(C*x1+C)+C,NA,NA,NA,NA,NA
401,0.22823068318368867*cos(-1.6553003533061013*x1**4+-1.0481087407695076*x1**3+-1.3065220758891913*x1**2+-1.6040194825795662*x1+-0.48971218319197796)+0.0232393471661263,C*cos(C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C,NA,NA,NA,NA,NA
402,-1.29527312213132*sin(0.6388505024033941*sin(1.6793902954710695*x1+0.7738286553269149))+2.012347777531127,C*sin(C*sin(C*x1+C))+C,NA,NA,NA,NA,NA
403,-1.458221877400148*cos(1.8495290504403*x1)+-0.19983874297241577,C*cos(C*x1)+C,NA,NA,NA,NA,NA
404,2.0453272755649894*x1**5+-0.82714765075334,C*x1**5+C,NA,NA,NA,NA,NA
405,1.9708687182062108*log(1.213767638608941*exp(-0.8954540565971174*x1))+-1.8767484132762253,C*log(C*exp(C*x1))+C,NA,NA,NA,NA,NA
406,-1.798845186056744*cos(1.4482158639168023*cos(2.0718783693926084*cos(-0.5429345064423761*x1+-0.8350125843744658)))+1.9768624121003424,C*cos(C*cos(C*cos(C*x1+C)))+C,NA,NA,NA,NA,NA
407,-0.36802208433180095*x1**3*0.0295900436516896*sin(1.2606903806068832*x1+0.7049285973622132)+0.8454739723131346,C*x1**3*C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
408,-1.7616886686254105*cos(-1.9296692570079395*exp(-1.6716748736405604*x1))+0.2134113334255594,C*cos(C*exp(C*x1))+C,NA,NA,NA,NA,NA
409,-0.28952888779534036*log(-0.010881073700588217*cos(-0.9728511710546335*x1**2+-0.035552203210605704*x1+-0.3514115066067467))+-0.40512974842063865,C*log(C*cos(C*x1**2+C*x1+C))+C,NA,NA,NA,NA,NA
410,0.19978899483205126*log(0.002148757301206672*x1+0.8165361691333666)+-0.9782844333223484,C*log(C*x1+C)+C,NA,NA,NA,NA,NA
411,-0.3187936095438486*x1**3+-0.3746433824871418*x1+-0.12516505336465023*log(-1.0929361780525173*x1)+-1.9976544157120533,C*x1**3+C*x1+C*log(C*x1)+C,NA,NA,NA,NA,NA
412,2.025941023049158*log(1.6471543683308947*x1)+-0.18340362587108894,C*log(C*x1)+C,NA,NA,NA,NA,NA
413,1.8151536829061783*exp(-1.839554841770356*x1)+-1.0768482214789994,C*exp(C*x1)+C,NA,NA,NA,NA,NA
414,-0.37556227719502266*exp(1.5004539569883861*x1)+-0.7965479248235527,C*exp(C*x1)+C,NA,NA,NA,NA,NA
415,-1.5648719951654657*x1**4+-0.11084854102957564*x1**2+-1.3879285142722808,C*x1**4+C*x1**2+C,NA,NA,NA,NA,NA
416,1.0942616266847178*x1+0.7107677622485498,C*x1+C,NA,NA,NA,NA,NA
417,-0.3832241924528601*x1*-2.0379947240465883*exp(1.3693390673839931*x1)+1.5714061512748247,C*x1*C*exp(C*x1)+C,NA,NA,NA,NA,NA
418,-2.0678622384659304*exp(1.5674661184340684*x1)+1.256833939320467,C*exp(C*x1)+C,NA,NA,NA,NA,NA
419,1.8956081171455543*x1/(1.8688767882835426*x1+1.2594062254397786)+1.2139101294461674/(-0.4836747179430343*x1+-1.1336265857249441)+-1.4772681859388768,C*x1/(C*x1+C)+C/(C*x1+C)+C,NA,NA,NA,NA,NA
420,-1.717033151962338*log(1.957090772604213*x1**3+1.9976632675452746*x1)+-0.33271141310773134,C*log(C*x1**3+C*x1)+C,NA,NA,NA,NA,NA
421,0.2651221480388082*x1**2+-1.765876901866205*x1+-0.958098127800026,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
422,-1.1047348811642173*sin(-0.2869881028070611*x1+-0.02343499772329327)+0.9040185811225983,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
423,1.8876866354722726*sin(0.9069920675423524*x1+-0.35933646864524516)+0.28561035292800163,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
424,-1.5690938258229863*exp(-1.864208969172059*cos(0.6531883673611922*x1+2.023117700929316))+-1.6566417641661024,C*exp(C*cos(C*x1+C))+C,NA,NA,NA,NA,NA
425,-1.430642818536407*cos(0.6498124008167543*x1)+-1.492999567926922,C*cos(C*x1)+C,NA,NA,NA,NA,NA
426,0.7322709437327526*log(1.4274102126592956*x1+-0.8392210419793424)/-1.8522475169446055*log(-0.23692327880041963*x1)**5+-0.9760835430438404,C*log(C*x1+C)/C*log(C*x1)**5+C,NA,NA,NA,NA,NA
427,-1.1016823525940929*cos(-1.5981744826710913*sin(-1.867935651695218*x1+1.248634877968212))/-1.0225287574903206*sin(-1.2083028904183064*x1)+-2.0499907023261565,C*cos(C*sin(C*x1+C))/C*sin(C*x1)+C,NA,NA,NA,NA,NA
428,-1.9358581465482627*x1*-0.8377453670100052*exp(1.3581143084089313*x1)+-1.3341883295150585,C*x1*C*exp(C*x1)+C,NA,NA,NA,NA,NA
429,0.08892930827784751*log(-1.9921548377076144*x1)+-1.8902376491808512,C*log(C*x1)+C,NA,NA,NA,NA,NA
430,-0.04344942568367971*x1**2+0.013922623557124592*x1+-0.9206743916385012,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
431,0.5786615311115608*x1+0.7372496696919191,C*x1+C,NA,NA,NA,NA,NA
432,-1.664398838757093/(0.4351203185838557*x1+-0.8382685110814891)+0.6113335535172641,C/(C*x1+C)+C,NA,NA,NA,NA,NA
433,-0.1263240753642465*x1+1.7708853761409977,C*x1+C,NA,NA,NA,NA,NA
434,-1.1051601099069566*x1+1.7579241158015955,C*x1+C,NA,NA,NA,NA,NA
435,-0.14801036565144932*x1+2.0876487680851272,C*x1+C,NA,NA,NA,NA,NA
436,0.38857217695912416*x1**3+1.6691505993118905*x1+0.2842510711508899/x1+1.4033925541936072,C*x1**3+C*x1+C/x1+C,NA,NA,NA,NA,NA
437,1.0065509587216424*x1*1.370180079648955*exp(0.21773631527568194*cos(0.07452063922848362*x1))/(0.8202183814350192*x1+0.5699979531647967)+1.2305413503238234/(0.3175501783366501*x1*1.0364693036334187*cos(1.9649998853753883*x1)+-0.6264952230332677*cos(1.005802259959074*x1))+0.04058868484850908,C*x1*C*exp(C*cos(C*x1))/(C*x1+C)+C/(C*x1*C*cos(C*x1)+C*cos(C*x1))+C,NA,NA,NA,NA,NA
438,-1.8919618603815644*x1**3+1.2060693333989825*x1**2+1.517362571012249*x1+-0.9840679774506786,C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
439,0.31174921283401824*sin(-0.44943982961875717*x1)+0.7055989200669441,C*sin(C*x1)+C,NA,NA,NA,NA,NA
440,0.3725378684041898*x1+0.25444002871351623/(1.3334601449928862*log(1.800503782754618*x1)*1.2082928738954584*sin(0.23085580312901843*x1+0.2678510216991348))+-0.5416567284833833,C*x1+C/(C*log(C*x1)*C*sin(C*x1+C))+C,NA,NA,NA,NA,NA
441,-0.555443070116399*sin(1.2904987569002695*x1+0.045317873670585485)+-0.5368508299987429,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
442,0.5410679418829902*x1+-1.6626389961919235,C*x1+C,NA,NA,NA,NA,NA
443,-0.11586736651523277*sin(-0.059762846344606047*x1)+-1.3119105446809236,C*sin(C*x1)+C,NA,NA,NA,NA,NA
444,2.084894222849537*sin(1.7100531232279752*x1)+0.21135631877934635,C*sin(C*x1)+C,NA,NA,NA,NA,NA
445,1.1292376039760441*x1**2*-0.9386537814688352*sin(-0.7122232204845109*x1+-1.6082425709846075)+-1.378054458521496,C*x1**2*C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
446,-1.7302266428543174*x1*0.5828004053730411*log(1.8789449210017222*x1)+-1.689835643772739*x1+-1.6490832019073884,C*x1*C*log(C*x1)+C*x1+C,NA,NA,NA,NA,NA
447,0.049933418586106004*x1+-1.008544919220419*sin(1.9728864875326484*x1)+-0.6302682888426157,C*x1+C*sin(C*x1)+C,NA,NA,NA,NA,NA
448,0.6025090296528677*x1**2+-0.39270054945717137*x1/1.7070729826845685*sin(-0.11020902396546872*x1+-0.41558533103049955)+-0.6983090029011438,C*x1**2+C*x1/C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
449,0.09386117776299052*x1+-1.2347517780405868*x1/(0.1089793798391061*x1+-1.421019424077011)+0.43078439450214745*log(-1.0422571400118166*sin(2.0453074016640698*x1+-1.9769485857076359))+-0.7885904333203311,C*x1+C*x1/(C*x1+C)+C*log(C*sin(C*x1+C))+C,NA,NA,NA,NA,NA
450,-0.14983600781394557*x1**2+1.2708869275901824*log(1.6939738431642803*x1**2+0.8108665473254857*x1)+1.55579371493875,C*x1**2+C*log(C*x1**2+C*x1)+C,NA,NA,NA,NA,NA
451,1.8680544508167607*cos(1.2479934277595333*x1)+1.66548000505558,C*cos(C*x1)+C,NA,NA,NA,NA,NA
452,-0.8863033702733001*cos(1.2864071024780341*x1)+0.5458688745481823,C*cos(C*x1)+C,NA,NA,NA,NA,NA
453,-1.277187575806391*x1**3+0.7980561495493919*x1**2+1.717827538819769*x1+-1.9988156515808848/0.5715792325777018*sin(2.099348085002186*sin(1.923671585087407*x1+-2.008270951372976))+0.1683159380782091,C*x1**3+C*x1**2+C*x1+C/C*sin(C*sin(C*x1+C))+C,NA,NA,NA,NA,NA
454,-0.35602100909255574*x1**2+-0.8391562022357648*x1+1.3039677075575216,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
455,-1.2858057147969526*x1**5+-0.8199195365714829*x1**4+2.0482397613793357*x1**3+0.6173467479077197*x1**2+-0.09621837652381027*x1+0.049719860916251246,C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
456,0.1454577498035956*x1+1.66658223441654*exp(-1.9183279809131228*x1)+-1.3373214490809313,C*x1+C*exp(C*x1)+C,NA,NA,NA,NA,NA
457,-2.0852889406228403*x1**4+0.6799531537927797*x1**3+-0.7768967050403217*x1**2+-1.3030034038823224*x1+0.7326913477531884,C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
458,0.7999829247093841*exp(-1.0791054787135277*x1)+-0.008809279240289847*log(1.12288897651912*x1)+-0.2843715125410453,C*exp(C*x1)+C*log(C*x1)+C,NA,NA,NA,NA,NA
459,0.9690049352275767*x1**2+-0.6673860355544758,C*x1**2+C,NA,NA,NA,NA,NA
460,-1.4249618945167064*x1**3*-0.09020415068739895*cos(0.623638305221724*x1)+-1.3317254687070892*exp(1.3578328850246226*cos(0.5777889199317117*x1))+2.0704277757675933,C*x1**3*C*cos(C*x1)+C*exp(C*cos(C*x1))+C,NA,NA,NA,NA,NA
461,-0.7879367986727124*sin(0.5542202634414046*x1)+-2.006635877839515,C*sin(C*x1)+C,NA,NA,NA,NA,NA
462,-1.1553480090383388*log(2.0328453026174738*sin(1.7361560852862747*x1+1.7827444568455242))+1.2822366628519122,C*log(C*sin(C*x1+C))+C,NA,NA,NA,NA,NA
463,-0.894758232425896,C,NA,NA,NA,NA,NA
464,1.8369080501292534*exp(-0.6711013912735246*x1)*1.1151248797828996*exp(0.8925220318814082*cos(-0.10894228980592335*x1))+-0.5192231357920232,C*exp(C*x1)*C*exp(C*cos(C*x1))+C,NA,NA,NA,NA,NA
465,-0.4546380236337124*x1+1.9358621714866637,C*x1+C,NA,NA,NA,NA,NA
466,x1+0.4253011474559485,x1+C,NA,NA,NA,NA,NA
467,-0.5026930621712109*sin(-0.09889637850781474*x1+2.00177243035148)+-2.0361621648815,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
468,-0.6289943487134328*x1+-1.585971584161576,C*x1+C,NA,NA,NA,NA,NA
469,-1.1900288276517412*log(-0.5750606429199876*x1+-0.17763819123976354)+0.1663018542488044,C*log(C*x1+C)+C,NA,NA,NA,NA,NA
470,-1.3939168606117671,C,NA,NA,NA,NA,NA
471,1.7928688315278527*sin(-1.0552584787481905*exp(-1.459196972691378*x1)+0.3811083529382322*log(0.33038634761779706*x1+-0.9117517960957877))+0.30003029568038064,C*sin(C*exp(C*x1)+C*log(C*x1+C))+C,NA,NA,NA,NA,NA
472,-1.2638305037841109*x1**4+1.104813647546972*x1**3+-0.25543981853865794*x1**2+1.0680938407336016*log(-2.0579342729124845*x1)+-1.8921484680660376,C*x1**4+C*x1**3+C*x1**2+C*log(C*x1)+C,NA,NA,NA,NA,NA
473,0.955749752200254*exp(1.699703215361776*x1)/x1+0.9303938968044987,C*exp(C*x1)/x1+C,NA,NA,NA,NA,NA
474,1.8535697056812426*log(-0.038892884253504345*log(-0.7286152541876842*x1+1.115439350226814))+-1.0461316990416978,C*log(C*log(C*x1+C))+C,NA,NA,NA,NA,NA
475,0.8962092757146163,C,NA,NA,NA,NA,NA
476,-2.0668866327056477*log(-2.062869071769531*x1)+0.8635995774662568,C*log(C*x1)+C,NA,NA,NA,NA,NA
477,-1.2094411314396551*log(-0.5388960207947118*x1)*0.8536349971243378*cos(-1.8705927289010784*x1)+0.009929005939074198*cos(1.3868840402594245*exp(-1.1089946897945477*x1))+-0.3158124494400285,C*log(C*x1)*C*cos(C*x1)+C*cos(C*exp(C*x1))+C,NA,NA,NA,NA,NA
478,-0.7403733879537142*log(-1.717974581882331*log(0.4041014325449921*x1+-0.4903622770232803))+1.1955005239835685,C*log(C*log(C*x1+C))+C,NA,NA,NA,NA,NA
479,1.0889631569503249*sin(-0.7351851627300587*x1)+1.566550854848126*cos(0.6241561345048439*x1+-0.25493716136084643)+0.690050137231832,C*sin(C*x1)+C*cos(C*x1+C)+C,NA,NA,NA,NA,NA
480,0.18786325994468767*cos(0.1374287840940207*x1)**3+1.2684235227169722,C*cos(C*x1)**3+C,NA,NA,NA,NA,NA
481,1.7984946023582444*x1**2+0.38030549948737447*x1+0.62447688010954/x1+-1.3506705043568612,C*x1**2+C*x1+C/x1+C,NA,NA,NA,NA,NA
482,1.8188453344189357*sin(-2.086893088743774*sin(1.8731080976157286*x1))+0.9808240204693219,C*sin(C*sin(C*x1))+C,NA,NA,NA,NA,NA
483,-1.6409409252153653*cos(-1.0635308623386943*x1**3+0.5249085195974592*x1**2+-1.6264107228262974*x1+-0.5023100079008607*cos(1.1296140302343658*x1+-1.4299377947256722))+-1.26364385462968,C*cos(C*x1**3+C*x1**2+C*x1+C*cos(C*x1+C))+C,NA,NA,NA,NA,NA
484,1.7897024439496212/x1+1.214946087662904,C/x1+C,NA,NA,NA,NA,NA
485,-0.1661388113330835*log(-1.9157294238382159*x1)+-1.5602801124355263*log(-1.5191410839854713*x1)+2.072110536270594,C*log(C*x1)+C*log(C*x1)+C,NA,NA,NA,NA,NA
486,1.001075613775786*log(1.6530735018609013*x1)+-1.2210126081225012*cos(1.4578539939055917*x1+1.8709516496136076)+0.61092775706368,C*log(C*x1)+C*cos(C*x1+C)+C,NA,NA,NA,NA,NA
487,0.629225043745238*log(1.0296826759411446*x1)+0.7970407043467174*sin(-1.417721574012318*x1+-0.9094496198468422)+0.887361402532683,C*log(C*x1)+C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
488,-0.15987544344669424*cos(1.6317763578422064*x1*0.4369842631369254*cos(1.7069417972901504*x1))+-0.04592909832845127,C*cos(C*x1*C*cos(C*x1))+C,NA,NA,NA,NA,NA
489,-1.7864763654733542*x1**2+-0.3251992799592811*x1+1.1042812936749522,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
490,1.3306108396986058*x1+-0.4867912278229447,C*x1+C,NA,NA,NA,NA,NA
491,-1.6780214604132369*sin(1.9317083142043558*x1+1.4997785124528118)+-0.4402595160075622,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
492,-0.11687304470655846*x1+-0.5996105542309518,C*x1+C,NA,NA,NA,NA,NA
