test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
610,1.6686835776960436/x1+-2.0043103577408448,C/x1+C,"add(add(add(mul(exp(-0.774), div(-0.482, 0.199)), -0.882), div(0.807, X0)), div(0.856, X0))","add(add(add(mul(exp(-0.774), div(-0.482, 0.199)), -0.882), div(0.807, X0)), div(0.856, X0))","[-2.4433819  -2.45109552 -2.48289819 -2.40499642 -2.34536101 -2.49320329
 -2.41977252 -2.41419797 -2.34594031 -2.35762961 -2.38226164 -2.40981289
 -2.3327679  -2.37005472 -2.51081673 -2.34346118 -2.52977564 -2.36977557
 -2.37422067 -2.38518641 -2.50525298 -2.46028415 -2.50074874 -2.47274829
 -2.36476077 -2.34916526 -2.46954965 -2.38910193 -2.46147887 -2.52120508]",5.6106903111542765e-06,54.51888108253479
611,-0.23337230280644183*x1+-1.5264871544537164*exp(-1.520850245147932*x1)+-0.18145467650483504/x1+-0.35975014862808563,C*x1+C*exp(C*x1)+C/x1+C,"add(add(mul(div(X0, 0.459), div(div(X0, X0), exp(X0))), log(sqrt(mul(X0, div(div(X0, X0), exp(X0)))))), log(sqrt(-0.078)))","add(add(mul(div(X0, 0.459), div(div(X0, X0), exp(X0))), log(sqrt(mul(X0, div(div(X0, X0), exp(X0)))))), log(sqrt(-0.078)))","[ -387.24769572  -403.63701563 -1346.56565204  -927.45531673
  -254.82730273  -151.37679873  -987.64872099  -176.09560826
  -248.35825019  -213.77467035 -1159.47715384  -266.11118729
  -378.02839426  -588.63384881  -195.44575617 -1212.38825218
  -869.94681313  -820.27240917  -211.19163285 -1150.8938838
  -475.15570326  -169.01022456  -733.93990909 -1130.44168442
 -1589.05547129  -839.29291904  -738.86223728  -521.0737203
  -419.27762557  -873.57858551]",490.12868711768357,123.51409006118774
612,0.3782572052805677*sin(0.6382705458721603*x1)+-0.4900632375558298,C*sin(C*x1)+C,"sin(div(-0.435, sqrt(exp(X0))))","sin(div(-0.435, sqrt(exp(X0))))","[-0.64761333  0.98561573 -0.02788579  0.97132824 -0.71335747  0.54097344
  0.22272026  0.93840248  0.28360345  0.94985899 -0.89436355 -0.82960916
 -0.85827538  0.76830233  0.89062873 -0.75963635 -0.46661145 -0.22084559
  0.86496588  0.9931964   0.58048968  0.96434702  0.67179757  0.9717458
  0.15920409  0.70572108 -0.09298984  0.95282285  0.83238691 -0.86521129]",0.3263317268513342,91.50970005989075
613,0.05841806854436493*log(1.3861429969226702*x1+1.1789175325952574)*0.26015789748034157*log(-0.36492730304523624*x1+-1.5588664998951118)**2+-1.0702672735956567,C*log(C*x1+C)*C*log(C*x1+C)**2+C,log(0.294),log(0.294),"[-1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986
 -1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986
 -1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986
 -1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986
 -1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986 -1.22258986]",0.00037796720684554064,76.78150796890259
614,-0.1760059879264697*x1**3+0.27756093001730253*x1**2+-0.5310850438243935*x1+2.0037012484176846,C*x1**3+C*x1**2+C*x1+C,"add(add(exp(sqrt(0.473)), sin(X0)), div(X0, -0.838))","add(add(exp(sqrt(0.473)), sin(X0)), div(X0, -0.838))","[7.55985768 7.67319451 8.54240801 8.72244942 8.81122593 6.23239521
 8.33709097 7.46924758 7.93370764 6.2111927  8.79446217 6.53829493
 8.61952966 7.7462605  6.7066529  7.53104683 8.86646006 8.04103298
 7.07114842 8.74893    8.0666566  5.87181944 5.85428219 8.68326613
 8.45708885 6.57188559 8.22189075 8.2996013  7.54294181 6.2341636 ]",0.4645164815517944,98.90748357772827
615,0.8521531402379487*x1**2+1.1312155679842095*x1+1.3625441114503158,C*x1**2+C*x1+C,"add(mul(sqrt(X0), add(X0, X0)), exp(0.333))","add(mul(sqrt(X0), add(X0, X0)), exp(0.333))","[ -9.59879609 -13.88992756 -17.58676418  -9.18535891 -13.79111829
 -16.71530168 -17.72176561 -15.19467711 -20.95436069 -16.80077152
 -12.13986416 -15.58549773 -20.64393167 -20.35239697  -9.48189841
 -17.17455757 -10.30744803 -18.43530096 -16.48382282  -9.04911923
 -15.89793374 -14.75990281 -16.90112922 -13.21010211 -14.70226712
  -9.73113484 -13.40194854 -20.05986258 -19.51431778 -15.41647717]",0.07590535618037042,91.15985679626465
616,0.40772581525869267*cos(-1.7043143652534805*log(-0.5850769264282019*exp(0.27345788584826725*x1))+0.955815128457151)+-0.6590725131645334,C*cos(C*log(C*exp(C*x1))+C)+C,"log(log(sin(sin(div(-0.636, 0.965)))))","log(log(sin(sin(div(-0.636, 0.965)))))","[-0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217
 -0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217
 -0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217
 -0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217
 -0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217 -0.59027217]",1.613330580450427e-07,5.01350998878479
617,-0.5556244840491533*log(0.09527819222670475*x1+1.6984560978474241)+-0.6553858835671762,C*log(C*x1+C)+C,-0.996,-0.996,"[-0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311
 -0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311
 -0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311
 -0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311
 -0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311 -0.99642311]",0.004735327178990161,73.55053353309631
618,-1.83709242389702*x1**3*-1.5938668327410408*cos(0.3149358795646684*cos(0.716584667063648*x1+-1.167601826816985))+-1.1212619636006291*x1**2+1.0246272616138619*x1+1.4238693003608192,C*x1**3*C*cos(C*cos(C*x1+C))+C*x1**2+C*x1+C,"mul(add(add(div(sqrt(log(sin(sqrt(X0)))), X0), log(-0.960)), mul(add(X0, 0.136), add(X0, X0))), div(X0, 0.788))","mul(add(add(div(sqrt(log(sin(sqrt(X0)))), X0), log(-0.960)), mul(add(X0, 0.136), add(X0, X0))), div(X0, 0.788))","[ -72.16643153 -174.07715015 -103.29967538 -234.82721744 -265.55688665
 -155.56844241  -98.51692036  -94.15417005 -104.93913224 -190.46505815
 -126.9583866  -124.21542225 -161.31720558 -287.79258762 -222.71244929
  -79.11092228  -94.34326116 -100.89719824 -302.80539664  -66.16025689
 -152.86721502 -305.25320108  -79.71688008 -176.10473743 -167.76569143
  -79.49164172 -195.63998151 -199.45035673 -259.76608084  -77.66711344]",0.26689455287128006,103.59648513793945
619,1.7886673626471699*x1+1.5585643637092477,C*x1+C,"div(add(0.880, X0), 0.567)","div(add(0.880, X0), 0.567)","[-6.73407238 -5.38664412 -4.73097844 -4.35785093 -5.04268147 -5.09915281
 -6.6253695  -5.14458725 -6.23854061 -4.24793075 -4.63118171 -4.94953461
 -4.34760683 -5.52616949 -4.57703087 -6.29515048 -5.14119769 -5.28930077
 -5.41821463 -4.02966538 -6.02851277 -4.00556749 -4.97822085 -5.4944426
 -6.3578398  -3.99686982 -4.52127843 -6.28818703 -6.88317082 -4.2613658 ]",0.00030792177250094495,84.7619240283966
620,-0.15136538243266373*x1+-0.1159688010568618,C*x1+C,"mul(mul(div(-0.258, -0.687), -0.403), add(mul(sin(-0.090), -0.109), add(X0, 0.765)))","mul(mul(div(-0.258, -0.687), -0.403), add(mul(sin(-0.090), -0.109), add(X0, 0.765)))","[0.38803172 0.60827524 0.38887621 0.5700474  0.34728613 0.45183432
 0.570999   0.35871003 0.36751661 0.59015169 0.63226194 0.39300136
 0.61951074 0.348432   0.58345423 0.46281839 0.47528209 0.55594404
 0.63281315 0.52751856 0.48263483 0.4643154  0.55400746 0.3974289
 0.39686634 0.44364679 0.43058205 0.53244453 0.46262157 0.51059679]",2.7075113712638154e-06,21.43573522567749
621,-0.3589137045673392*sin(0.5588840498786629*x1+0.35692273727124046)+0.976172569921054,C*sin(C*x1+C)+C,"sqrt(add(exp(mul(X0, -0.255)), -0.255))","sqrt(add(exp(mul(X0, -0.255)), -0.255))","[1.68954909 1.44007191 1.6628323  1.72905146 1.73940851 1.54488425
 1.39078745 1.61203105 1.38810763 1.40432111 1.75738939 1.73346352
 1.5440793  1.64413962 1.75289253 1.54181277 1.38513552 1.45853473
 1.81333778 1.47213545 1.42041816 1.72518493 1.46922855 1.59152617
 1.50967331 1.49145623 1.46625788 1.48711491 1.5694079  1.80118968]",0.014380875413192308,86.51642346382141
622,0.6452810879034252*log(1.0028923881731617*log(-1.3976220705369764*x1+1.7222480622094363))+-0.5330116451330622,C*log(C*log(C*x1+C))+C,"log(div(sqrt(0.108), exp(sin(X0))))","log(div(sqrt(0.108), exp(sin(X0))))","[-1.16077206 -2.09646069 -1.96992495 -1.72641096 -1.72129333 -1.6693859
 -2.10379237 -2.11299947 -2.08633033 -2.08007034 -1.77523558 -2.00932729
 -1.96456544 -1.21393031 -1.58126576 -1.92683749 -2.11384995 -0.99757778
 -1.20504652 -1.53305536 -2.11256176 -2.0963513  -2.0916397  -2.08823853
 -1.77707268 -2.05558863 -2.054461   -2.0396498  -1.9871501  -2.09730659]",11.164103656215977,93.96167063713074
623,-0.06565171657297952*x1+-0.5341138218929533*exp(1.1855550061160476*x1)+-1.4301671650052694,C*x1+C*exp(C*x1)+C,"add(log(0.295), mul(-0.860, exp(X0)))","add(log(0.295), mul(-0.860, exp(X0)))","[-1.22680337 -1.22632944 -1.24982546 -1.24502472 -1.25599271 -1.25821496
 -1.25754534 -1.22854839 -1.23240038 -1.24258014 -1.25772068 -1.22686856
 -1.23253016 -1.22806406 -1.23495533 -1.22830529 -1.22765721 -1.2603154
 -1.23331039 -1.2521762  -1.23152845 -1.23203603 -1.23184531 -1.23481133
 -1.23104974 -1.22928071 -1.23359495 -1.24379733 -1.2460724  -1.23047434]",0.0009222261021011074,103.5360324382782
624,0.9589425776713685*x1+0.3135597853792338,C*x1+C,"add(mul(0.960, X0), 0.318)","add(mul(0.960, X0), 0.318)","[-2.76423105 -3.80522406 -2.78695581 -3.00223211 -3.65696298 -3.41492727
 -3.67498655 -3.5617197  -4.48092851 -3.71455899 -2.86054681 -3.14207208
 -3.03136719 -3.27714813 -3.34131523 -2.70878072 -2.72823479 -3.81014072
 -3.74952854 -2.89299032 -3.24709461 -3.31849555 -4.05936481 -4.42276027
 -3.67291157 -4.09882327 -3.8639373  -4.47824169 -3.64906088 -3.38016441]",3.3947809916650654e-08,64.66848039627075
625,0.24548892663726773*x1+1.6468850774293653,C*x1+C,"add(sqrt(sqrt(exp(X0))), 0.551)","add(sqrt(sqrt(exp(X0))), 0.551)","[0.89840008 0.95896666 0.94992716 0.91816135 1.01860028 0.87374352
 0.89513567 0.88377192 0.9426639  0.96659262 0.97981999 1.01486216
 0.84350588 0.9026155  0.99910097 0.86891249 0.88767375 0.88103706
 0.93689656 0.86303328 0.91478826 0.8748135  1.01171962 0.95059222
 0.92487154 0.93785447 0.88628144 0.90735898 1.01041574 0.84564719]",0.01870983223232153,91.14330434799194
626,0.22097529694485063*x1+-0.6672425946279321*log(0.3988878168327332*x1+-0.22789667631141208)+0.1079301005021458,C*x1+C*log(C*x1+C)+C,"exp(div(0.718, exp(exp(log(X0)))))","exp(div(0.718, exp(exp(log(X0)))))","[1.02345954 1.02280912 1.00594665 1.00598452 1.00997882 1.00824897
 1.00661543 1.01222055 1.02626236 1.03416896 1.01349355 1.01603701
 1.0066132  1.03159157 1.02019432 1.01596136 1.02369412 1.00614305
 1.03630771 1.02237847 1.00700963 1.00938906 1.01093304 1.01427202
 1.02640043 1.00969066 1.02571654 1.00573997 1.022661   1.00620709]",0.018223259796374337,101.55404829978943
627,2.06128186639924*cos(-2.060417645365166*x1+1.6676182931364898)+-0.47325281811656983,C*cos(C*x1+C)+C,"add(mul(sin(div(X0, 0.478)), exp(0.731)), sin(-0.518))","add(mul(sin(div(X0, 0.478)), exp(0.731)), sin(-0.518))","[ 0.90908731 -2.5454552   0.9733031  -1.65140081 -2.53207221 -1.94543095
 -2.54430975 -2.43646138 -1.35939624  0.32453285 -2.49324325 -2.57045148
  1.04702252 -1.00751716 -1.06463761 -1.13675925 -1.15343042  0.04481234
 -1.95510926 -2.54629897 -2.33170061 -2.54327947 -2.54113093 -2.23702177
 -0.82597669  0.42982561 -2.0498042  -0.38228403 -0.18966129 -1.69861154]",0.00020012965239054768,94.52200818061829
628,0.9855779563582816*x1+-1.4881565830603245,C*x1+C,"add(add(-0.401, log(sin(0.345))), mul(X0, 0.991))","add(add(-0.401, log(sin(0.345))), mul(X0, 0.991))","[-5.85674439 -6.42104482 -5.1699499  -5.3235412  -6.04251364 -5.34815117
 -4.57938403 -5.6110788  -6.40926196 -5.0189089  -5.9812141  -5.15177583
 -4.6234419  -6.04163281 -6.01779948 -6.3741408  -5.84435755 -6.43496986
 -4.63891827 -5.76771309 -5.07789105 -6.40535089 -5.07706916 -4.70392856
 -6.03607692 -4.88797625 -6.19259552 -5.16335199 -4.84208762 -5.52174773]",1.1350099936245802e-05,18.623107433319092
629,1.9266051422280701*sin(-0.06120105075387805*x1)+-0.9742490025948265,C*sin(C*x1)+C,"add(log(0.375), mul(-0.119, X0))","add(log(0.375), mul(-0.119, X0))","[-0.46143957 -0.58307458 -0.60907299 -0.51313128 -0.42351953 -0.59209501
 -0.49746426 -0.52807151 -0.53516678 -0.46714771 -0.5841186  -0.4727392
 -0.40128062 -0.53155165 -0.50101784 -0.5157195  -0.40393819 -0.52505758
 -0.52143436 -0.49550991 -0.49388599 -0.51941928 -0.58315224 -0.51975818
 -0.43776959 -0.38810847 -0.50537651 -0.4715586  -0.53162982 -0.54444206]",2.785537017869369e-06,28.471535444259644
630,-1.2052344199593001*cos(-1.9971958345483887*x1)+-0.36262955880128356,C*cos(C*x1)+C,"log(sin(add(0.106, X0)))","log(sin(add(0.106, X0)))","[-2.60246072e-01 -1.07660403e-04 -1.72865716e+00 -4.19832431e-02
 -6.17801865e-03 -8.40424710e-01 -1.42853527e+00 -4.95848562e-01
 -4.55504016e+00 -2.07370348e-02 -3.16514404e+00 -4.00055932e-03
 -7.20805246e-04 -1.64869167e-01 -1.12270690e-02 -5.78574283e-02
 -9.94024901e-02 -1.98615413e+00 -5.31327122e-01 -1.26007985e-01
 -7.62409501e-01 -1.01030636e+00 -3.37303367e-01 -6.68788343e-02
 -3.78565071e+00 -2.39655212e+00 -3.40588382e-01 -3.92816210e+00
 -2.15879156e+00 -1.00548345e-01]",0.19191722840102612,79.25165367126465
631,1.22909838793651*x1/(-0.8280198886828223*x1+0.12171163790274564)+-1.4630717245132046/(-0.2960864519341473*x1+0.03236496611526496)+-1.5826384686919643,C*x1/(C*x1+C)+C/(C*x1+C)+C,"div(exp(exp(0.386)), mul(sqrt(exp(mul(sqrt(mul(exp(mul(exp(sin(add(-0.100, X0))), add(-0.100, X0))), add(-0.100, X0))), add(-0.126, X0)))), add(-0.100, X0)))","div(exp(exp(0.386)), mul(sqrt(exp(mul(sqrt(mul(exp(mul(exp(sin(add(-0.100, X0))), add(-0.100, X0))), add(-0.100, X0))), add(-0.126, X0)))), add(-0.100, X0)))","[-0.87370882 -1.39020524 -1.10562016 -0.90234148 -2.2787189  -1.02932869
 -2.11994076 -1.12203589 -1.92448519 -2.28307554 -1.02668043 -1.3764662
 -0.94460798 -1.31030292 -1.37000789 -1.1738614  -1.02720847 -2.34096268
 -0.92875552 -1.11126559 -0.86737552 -1.01810035 -1.03516998 -0.97810094
 -0.9456378  -0.98889676 -0.9223551  -1.37140182 -0.95987452 -1.19891823]",0.38323160832591086,117.52017450332642
632,-1.809307106855279*x1+1.1448163344818103*exp(-1.5761105831920639*x1)+0.11316576713643922,C*x1+C*exp(C*x1)+C,"div(sqrt(log(exp(sqrt(exp(add(log(0.468), exp(X0))))))), sin(mul(mul(X0, exp(X0)), div(div(-0.403, X0), X0))))","div(sqrt(log(exp(sqrt(exp(add(log(0.468), exp(X0))))))), sin(mul(mul(X0, exp(X0)), div(div(-0.403, X0), X0))))","[130.26289921 603.18206356 315.06036835 229.52934523 183.08366309
 233.55778109 780.26873017 749.82144519   1.         267.26333366
 736.24732187 759.98900045 281.08014798 347.79354065   1.
 185.74151877   1.         153.97533342   1.         604.983197
 125.49057366   1.         526.03218556 175.91570139 214.3903914
   1.         364.88160456 369.55844422 164.4373348  610.5175155 ]",143.45913755818142,120.7430911064148
633,-1.6978879728246112*x1+-0.2943565137472164,C*x1+C,"add(sin(-0.252), div(add(0.030, X0), log(mul(-0.802, 0.692))))","add(sin(-0.252), div(add(0.030, X0), log(mul(-0.802, 0.692))))","[5.57628324 7.47346047 5.39014078 7.3778806  5.3820312  5.33845826
 7.27019378 5.39685659 6.81708285 6.54453812 7.2418298  7.75803856
 5.89327864 7.14566097 8.00881844 5.69211734 5.07937912 4.96830587
 7.38091344 7.02562193 7.49480951 6.50014167 6.72176391 4.79373009
 5.7734039  7.32619234 7.05964703 6.29140568 6.49825777 5.64656484]",2.753930422178578e-06,35.620845079422
634,-1.4505795481142727*x1+1.3531931365654017,C*x1+C,"add(add(add(sqrt(-0.717), div(X0, -0.691)), sin(exp(mul(exp(0.988), add(-0.415, 0.152))))), sin(0.022))","add(add(add(sqrt(-0.717), div(X0, -0.691)), sin(exp(mul(exp(0.988), add(-0.415, 0.152))))), sin(0.022))","[6.60740401 8.03549848 6.24626269 6.52529647 7.9235237  6.77165937
 6.66841353 8.51952988 6.13437768 8.57000084 7.76993576 6.80000052
 6.78815466 7.04914537 7.72600712 8.25744405 6.98165072 5.68661162
 6.07029402 7.74733874 7.13128122 8.46733726 7.78463331 7.79519292
 5.73832536 6.56933458 7.14634181 7.39541698 6.15699978 6.8027528 ]",1.1999104780968729e-05,39.52891993522644
635,0.16588520671853368*x1**4+0.5830624267519116,C*x1**4+C,"add(div(mul(mul(X0, 0.093), add(mul(log(X0), add(X0, X0)), div(0.421, X0))), div(0.421, X0)), log(exp(0.590)))","add(div(mul(mul(X0, 0.093), add(mul(log(X0), add(X0, X0)), div(0.421, X0))), div(0.421, X0)), log(exp(0.590)))","[-56.50390819 -15.14011521 -22.3460146  -63.12834492 -35.09358921
 -52.580609   -13.59247522 -35.79196291 -37.15733969 -41.45414966
 -14.83407787 -42.44386192 -16.34985205 -17.18768949 -28.15121006
 -41.22121723 -28.41047898 -15.14916087 -69.45024824 -76.39696265
 -48.96211633 -68.39927879 -17.71531976 -77.81557869 -86.18986298
 -40.54867923 -13.64107109 -84.70605175 -21.92272378 -31.56497265]",0.11378406985818708,101.4592912197113
636,-1.0910351537264584*exp(-1.813757274182391*x1)+1.7959418860903518,C*exp(C*x1)+C,"div(exp(sqrt(mul(div(X0, X0), mul(X0, X0)))), div(div(exp(div(add(0.866, X0), add(0.645, 0.284))), sin(sin(add(X0, 0.099)))), exp(sin(sqrt(sin(sqrt(add(div(log(0.428), sin(X0)), mul(log(X0), sin(X0))))))))))","div(exp(sqrt(mul(div(X0, X0), mul(X0, X0)))), div(div(exp(div(add(0.866, X0), add(0.645, 0.284))), sin(sin(add(X0, 0.099)))), exp(sin(sqrt(sin(sqrt(add(div(log(0.428), sin(X0)), mul(log(X0), sin(X0))))))))))","[ 1.62267902e+02  1.17048503e+03 -1.42523541e+01  9.18267248e+03
  2.34753265e+03  9.49958080e+02  1.27691853e+04  4.72989350e+03
  1.18945398e+04  3.97753841e+02  1.74078130e+03  6.21532342e+01
 -7.90783208e+01  1.52007148e+04  5.04091706e+03  3.74843457e+03
 -6.21837126e+01  1.50239714e+04  9.50094945e+02  2.86317564e+03
  5.27864245e+03  1.36603551e+03  2.16780652e+02  2.06599587e+03
  2.67378363e+01  1.32688908e+03  1.60984504e+03  6.44142851e+03
  1.81687126e+02  6.88656707e+03]",61229.759656386224,153.263254404068
637,0.45713041451327374*log(-0.6969211311737054*x1+-0.3244434817520523)+1.4352398003865918,C*log(C*x1+C)+C,"add(mul(-0.247, X0), sin(sqrt(X0)))","add(mul(-0.247, X0), sin(sqrt(X0)))","[1.90745566 1.76584273 1.82511578 1.93440508 1.83463571 1.74505567
 1.98386748 1.96713482 1.73257516 2.01325437 1.90214419 1.97165045
 1.86776195 1.98528941 1.960928   1.94417113 1.88568878 1.8742091
 1.93961344 1.97427249 1.74407631 1.87739411 1.94332869 1.96820555
 1.85853084 1.99866229 2.0025335  1.77302561 1.91410068 1.9073359 ]",0.0001048123208262861,80.46106815338135
638,1.4860854327729944*x1+0.450747686363286,C*x1+C,"add(add(X0, sin(exp(-0.763))), mul(0.483, X0))","add(add(X0, sin(exp(-0.763))), mul(0.483, X0))","[-6.27382104 -6.59936719 -6.04886357 -5.30352183 -6.24370461 -4.18561361
 -6.36269152 -6.91326574 -4.46273657 -4.53900131 -5.55660222 -6.57425825
 -6.71288895 -5.43710974 -5.62693082 -5.04072417 -4.72984649 -5.65551755
 -6.17316588 -4.82241395 -6.48695534 -5.00287202 -6.59072317 -5.60577635
 -5.08434098 -5.14879593 -6.51536596 -5.91891606 -6.53130763 -4.44064975]",4.695077511232151e-06,30.49167037010193
639,-0.25317698995965454*x1**2/(1.9991646099068654*x1+0.25479586442697055)+1.3422787639278595*cos(1.8371450332684733*x1)*1.944658795124329*cos(-0.026792463177389703*x1+-1.9530053945514059)+-0.5393113132882894,C*x1**2/(C*x1+C)+C*cos(C*x1)*C*cos(C*x1+C)+C,"log(sqrt(div(0.078, log(sin(X0)))))","log(sqrt(div(0.078, log(sin(X0)))))","[-6.40684940e-01 -6.48299589e-01  6.42164370e-01 -1.61558059e+00
  1.13876384e+00 -4.36889596e-01 -1.26440064e+00  5.00000041e-11
 -7.64243198e-01 -1.54432343e+00 -1.72252969e+00 -1.03638547e+00
 -1.09859430e+00  7.75333502e-01 -1.26260331e+00 -1.68121665e+00
 -2.37463989e-01 -1.52630460e+00 -1.31759786e-01 -4.60306893e-01
 -1.71616868e+00 -5.66312465e-01  1.16094832e+00 -1.09043865e+00
 -6.16815131e-01  5.00000041e-11 -9.77415496e-01  5.04584403e-01
 -6.00864434e-01  4.75375112e-02]",0.10169242398803863,86.17243361473083
640,0.36948450794067833*exp(-0.7680286883436909*sin(-0.3694159544808546*x1))+1.7118880900163744,C*exp(C*sin(C*x1))+C,exp(0.690),exp(0.690),"[1.99419501 1.99419501 1.99419501 1.99419501 1.99419501 1.99419501
 1.99419501 1.99419501 1.99419501 1.99419501 1.99419501 1.99419501
 1.99419501 1.99419501 1.99419501 1.99419501 1.99419501 1.99419501
 1.99419501 1.99419501 1.99419501 1.99419501 1.99419501 1.99419501
 1.99419501 1.99419501 1.99419501 1.99419501 1.99419501 1.99419501]",0.0011210751635992511,83.11622285842896
641,0.2972780115886189*x1+-1.4416387931917278/-0.3765949520626908*log(1.0317491251949442*x1)**4+0.23872077949074155,C*x1+C/C*log(C*x1)**4+C,"add(sqrt(mul(div(0.679, sin(-0.635)), exp(div(add(X0, X0), log(sqrt(exp(-0.019))))))), sqrt(div(exp(X0), div(0.679, sin(add(-0.058, 0.736))))))","add(sqrt(mul(div(0.679, sin(-0.635)), exp(div(add(X0, X0), log(sqrt(exp(-0.019))))))), sqrt(div(exp(X0), div(0.679, sin(add(-0.058, 0.736))))))","[107.06347795 107.15796713 107.06759952 107.1333232  107.08139385
 107.09073268 107.11596849 107.16514745 107.12051046 107.05167291
 107.1481402  107.1212098  107.05287273 107.050485   107.15713897
 107.05325708 107.05491693 107.05519156 107.12323176 107.12614003
 107.08657691 107.04508937 107.06728882 107.04700716 107.13633273
 107.08671693 107.1488986  107.10140477 107.08076147 107.13264599]",0.00036271547105153263,153.52590608596802
642,-1.3353326823484934*x1+0.667832501979067,C*x1+C,"add(div(X0, -0.750), sqrt(-0.444))","add(div(X0, -0.750), sqrt(-0.444))","[6.04084031 4.85362274 5.54005488 6.52473201 6.38269518 5.0577226
 5.2017815  4.70582192 6.89541732 6.39604152 6.62289208 6.15734047
 6.87162617 5.98753954 6.77319448 6.410808   6.15278559 6.63060966
 6.81279991 5.69101275 4.89659716 7.3284638  6.90905889 6.37899903
 6.45968345 4.95488455 5.9439216  5.75925275 6.93705908 6.15922972]",5.126240294636191e-06,27.792773485183716
643,0.22818454950028277*x1+-0.5168233376004756,C*x1+C,"sin(mul(exp(mul(-0.450, X0)), -0.532))","sin(mul(exp(mul(-0.450, X0)), -0.532))","[-0.64159286 -0.15204827  0.39582844 -0.82982898  0.05486039 -0.83844561
  0.23954043  0.79921786 -0.5851832  -0.0769004  -0.53428073  0.95772234
  0.92452848  0.73372666  0.99590158  0.99333598 -0.73783069  0.74151329
  0.3394775   0.67191301 -0.7628453   0.10505745 -0.46985182  0.41247636
  0.94212133  0.69907917  0.65581874 -0.78573965 -0.72404397  0.1451473 ]",0.3842457033882202,88.09735083580017
644,-1.8579694312070383*x1+1.5909372937662956,C*x1+C,"add(div(add(-0.813, X0), log(0.584)), 0.082)","add(div(add(-0.813, X0), log(0.584)), 0.082)","[ 7.81492893 10.20286043  9.49964332  7.32908014  7.17714879 10.41859629
 10.76503485  7.33282719  7.4955072  10.09235707  9.00560472  7.26376445
 10.18822632  7.65891207  8.49464491  8.6440244   9.62922818  8.90146706
  8.00998611  9.15855385  8.5492558   9.20050697  9.32598405  8.71277577
 10.53187129 10.55570359  7.872771    9.010233    7.57091345  9.88062329]",3.072436693731884e-09,42.20126819610596
645,1.172205985186641*x1*1.828247262479163*sin(-0.2888742165441338*x1)*0.9985181146168958*sin(0.6914917331711745*x1+-1.8731277371088548)+0.6897905344111259,C*x1*C*sin(C*x1)*C*sin(C*x1+C)+C,"sin(add(mul(X0, 0.469), sqrt(div(X0, exp(X0)))))","sin(add(mul(X0, 0.469), sqrt(div(X0, exp(X0)))))","[-0.94765837 -0.92502365  0.87340704 -0.23301897 -0.31145065  0.99987666
  0.40055333 -0.65272359 -0.74309166 -0.31404388  0.89948613 -0.98295708
  0.62639652  0.43184214  0.66604634  0.00547699  0.29793497  0.020082
  0.48439237 -0.27566045  0.86272454 -0.98937651  0.84941973 -0.87649247
  0.86439671  0.30019216 -0.2977853  -0.63333315 -0.99987747  0.91760141]",1.261844889034876,85.4482946395874
646,-0.5310156577242238*x1+-1.8183500451196686,C*x1+C,"log(mul(mul(-0.389, -0.414), exp(mul(-0.524, X0))))","log(mul(mul(-0.389, -0.414), exp(mul(-0.524, X0))))","[ 0.26232879  0.39076378  0.04976885  0.63700681  0.78228432  0.62119473
  0.3478639  -0.23907302  0.76406458  0.22254369  0.30432349  0.69707004
  0.33499251  0.54019095  0.66852542  0.58614511  0.52747177  0.56743142
  0.53947279  0.21185874  0.7908366  -0.06512124  0.24931815  0.79403203
 -0.24953637  0.05502208  0.75884476  0.72671757  0.64331839 -0.12701974]",0.0004213449341080351,40.0919075012207
