test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
695,-1.193792707369718*x2*x4+-0.787510459693239*x2+-0.5137841237094549*x4+-1.317003009557591,C*x2*x4+C*x2+C*x4+C,"log(div(exp(add(add(div(X1, -0.830), sin(-0.774)), sin(div(-0.994, X3)))), add(exp(mul(X3, X1)), exp(mul(X3, X1)))))","log(div(exp(add(add(div(X1, -0.830), sin(-0.774)), sin(div(-0.994, X3)))), add(exp(mul(X3, X1)), exp(mul(X3, X1)))))","[-1.15129130e+01  5.00000041e-11 -1.15122771e+01 -1.15121877e+01
 -1.15127879e+01  5.00000041e-11 -1.15117637e+01 -5.06870865e+00
 -4.58749534e+00 -1.15123953e+01 -5.98055598e+00  5.00000041e-11
  5.00000041e-11 -5.79436033e+00 -1.15128993e+01  5.00000041e-11
 -1.15126158e+01 -5.02958191e+00  5.00000041e-11  5.00000041e-11
  5.00000041e-11  5.00000041e-11 -1.15125909e+01 -1.15123720e+01
  5.00000041e-11 -4.91472975e+00 -1.15129097e+01 -6.07324017e+00
  5.00000041e-11 -1.15128826e+01 -1.15128229e+01 -1.15118411e+01
  5.00000041e-11  5.00000041e-11  5.00000041e-11  5.00000041e-11
  5.00000041e-11  5.00000041e-11  5.00000041e-11 -5.59457289e+00
  5.00000041e-11 -6.38662626e+00  5.00000041e-11  5.00000041e-11
 -4.50994991e+00  5.00000041e-11  5.00000041e-11 -1.15128832e+01
  5.00000041e-11  5.00000041e-11  5.00000041e-11 -1.15129051e+01
 -1.15123632e+01 -4.41328106e+00  5.00000041e-11  5.00000041e-11
 -6.66592252e+00  5.00000041e-11 -1.15122590e+01 -1.15127215e+01
  5.00000041e-11  5.00000041e-11  5.00000041e-11 -1.15128975e+01
 -1.15128788e+01  5.00000041e-11  5.00000041e-11  5.00000041e-11
  5.00000041e-11 -5.70346691e+00 -1.15122090e+01 -1.15122030e+01
  5.00000041e-11 -6.72563496e+00  5.00000041e-11 -1.15117765e+01
 -1.15128995e+01  5.00000041e-11 -1.15126551e+01 -1.15125697e+01
 -1.15125648e+01 -4.81199175e+00 -1.15128012e+01 -5.57240115e+00
 -5.69416972e+00 -1.15129082e+01 -1.15126582e+01  5.00000041e-11
 -1.15129101e+01  5.00000041e-11  5.00000041e-11  5.00000041e-11
 -4.75532033e+00 -1.15123837e+01 -1.15126318e+01 -4.74169184e+00
 -5.65059588e+00  5.00000041e-11 -6.67838603e+00 -5.10690482e+00
 -1.15122377e+01 -5.54297974e+00 -5.89774130e+00  5.00000041e-11
 -1.15128652e+01 -1.15128682e+01 -1.15128553e+01  5.00000041e-11
  5.00000041e-11  5.00000041e-11  5.00000041e-11 -6.27340054e+00
  5.00000041e-11 -5.80425423e+00]",1.051197355063258,11.704274654388428
696,1.5540839352292628*x2**3+2.094461407928406,C*x2**3+C,"mul(add(add(mul(add(X1, X1), log(sqrt(X2))), add(X1, add(mul(add(X1, -0.946), X1), sqrt(X2)))), sin(sqrt(X0))), X1)","mul(add(add(mul(add(X1, X1), log(sqrt(X2))), add(X1, add(mul(add(X1, -0.946), X1), sqrt(X2)))), sin(sqrt(X0))), X1)","[ -65.78522883  118.11441114  -83.11898303  101.95142869  -89.66195781
  -29.83512038  -57.32010468  -96.36109535  -72.53648158 -101.36049934
  -49.25032542  -37.97039031  174.56934349  133.73557723  -28.3608133
   91.26614214  -22.87960042  -64.47467801   73.88321339  141.76146618]",3.7052199655401594,10.564817190170288
697,-1.2960131053128772*sin(-0.5962143078474995*x3/(-1.6477544689726173*x1+-0.42543311938267325)+-1.0490477560762628*cos(-1.4706950068774725*x2)+2.081778488989045/(0.6923051201671115*x1+-1.7845824565927477))+-0.987292106245713,C*sin(C*x3/(C*x1+C)+C*cos(C*x2)+C/(C*x1+C))+C,-0.630,-0.630,"[-0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563 -0.62965563
 -0.62965563]",0.07255482513536785,8.364390850067139
698,0.9360504928310354*log(-0.2427342462979567*x1*x3*-1.988127526317487*cos(0.7391649855310698*x3+0.01819001785910146))+1.3494792409632148,C*log(C*x1*x3*C*cos(C*x3+C))+C,log(X0),log(X0),"[1.5788308  1.23106818 1.17739192 1.17226043 1.13801226 1.53317673
 1.56412241 1.22299156 1.15864861 1.6043099  1.28735534 1.18857552
 1.14174823 1.37387017 1.4858179  1.47391914 1.19197201 1.2373938
 1.21793754 1.34739621 1.34630362 1.15731573 1.43775659 1.36759725
 1.23469084 1.49237476 1.60729803 1.47525353 1.30571474 1.58901375
 1.51887258 1.52093665 1.1652589  1.19829071 1.26252683 1.27671652
 1.17540802 1.25621067 1.58001952 1.54002893 1.51191822 1.34124599
 1.57452784 1.33744632 1.25233639 1.18894573 1.48253967 1.54989811
 1.55491245 1.17311021 1.4385741  1.55235192 1.11407964 1.19504546
 1.47765941 1.5587381  1.19433923 1.40965014 1.59066199 1.52377409
 1.42640446 1.13467718 1.5351376  1.3024888  1.24357828 1.46953342
 1.51865958 1.36645816 1.13647259 1.39509974 1.58138241 1.45732268
 1.17125019 1.13340751 1.36872153 1.48342391 1.49101426 1.39175842
 1.52124969 1.59738774 1.54497326 1.58049911 1.24137249 1.20809359
 1.50525709 1.48531561 1.27385048 1.23347725 1.37297376 1.21630038
 1.4001048  1.27503548 1.33410848 1.38343554 1.13564499 1.45749091
 1.31786878 1.41266317 1.53055173 1.48158517 1.1636222  1.60366248
 1.56886611 1.38409249 1.42730595 1.4667588  1.58375141 1.37311406
 1.2506442  1.60007878 1.56163558 1.16474456 1.57871809 1.16827236
 1.51232688 1.13364113 1.42262672 1.52458543 1.3969062  1.33047124
 1.15915483 1.54911697 1.40451467 1.32821784 1.51728973 1.56353239
 1.24211516 1.43065655 1.37480266 1.55571047 1.11209541 1.32322515
 1.38710264]",0.08762318365818178,8.639576196670532
699,0.6234707006666564*x2/(x4*-1.3990388010958168*log(-0.8393642066386726*x4+1.2180642181405315))+-0.43045750538265937,C*x2/(x4*C*log(C*x4+C))+C,"mul(mul(sqrt(X1), sin(sin(0.885))), add(sqrt(X2), log(sqrt(X3))))","mul(mul(sqrt(X1), sin(sin(0.885))), add(sqrt(X2), log(sqrt(X3))))","[4.36411526 3.34248448 4.05119565 4.13183217 3.60792235 4.1220621
 4.15189179 3.55700401 3.78079505 4.23275522 3.60108201 3.81634814
 3.91843757 3.20824473 4.28987862 4.33741775 3.85733077 3.92491033
 3.83106101 3.57907962 3.49660398 4.32264771 3.36314391 3.35695201
 3.87504417 3.93701626 3.99382876 3.99480682 3.65450316 4.34421845
 4.24635327 3.66874842 4.41544281 3.99460066 3.62427138 3.38311866
 3.64082999 3.40565248 3.19617217 4.09898715 3.29801329 3.85282046
 3.36974372 3.47224862 3.37801178 4.1630479  4.0006117  3.2765615
 3.685328   3.61497066 4.33289674 3.31143921 4.09475315 4.02866125
 3.58833426 3.46183968 3.49814303 3.0704146  3.05927116 4.20383487
 4.04745059 3.93421993 3.59059144 3.22337355 4.11453009 4.3870113
 3.30634576 3.90031204 3.15016523 3.64445433 3.08631337 4.49138457
 3.9154875  3.92943388 4.00688382 3.95219958 3.81222507 3.62926193
 4.03901438 3.39180984 4.15952387 3.56641146 3.28743128 3.26902387
 3.01535596 3.6050174  3.06200996 4.12491906 3.58190895 3.77159913
 3.9052236  3.32930097 4.15809916 3.69269036 3.32199527]",2.429310443726047,9.367538928985596
700,-1.597750938286191*x3*x4+-1.3340806507551117*x3+-0.13818088596016675*x4+-1.215371286730572,C*x3*x4+C*x3+C*x4+C,"mul(div(X3, -0.645), X2)","mul(div(X3, -0.645), X2)","[ 20.06792122 -25.02402524 -32.82478538  18.53652807  21.96622623
 -26.64425597  21.40528816  26.43136026  27.43902541  29.2145981
  22.12630521 -21.67713108  30.42259197 -26.01277627 -21.42385441
 -21.08746238 -21.15772794 -29.36562027  19.93288218 -30.16929777
 -23.20879244 -20.08960518 -18.67766915  24.0590262  -23.87056053
  21.28591428  19.17552526  21.36808766  23.02342137 -25.22378741
 -26.50258317  27.36260801  15.48358666  29.0007762  -34.3523365
 -32.25728963 -27.26019238  24.15087934 -20.70257505 -20.1495646
  17.98712093  21.3746061  -26.90452434 -24.54647396  27.24697747
  21.78264026  21.44939612 -22.46989482 -24.08484286 -21.38676071
  24.44333191 -21.82678973 -33.33667857 -24.16470004 -24.45568616
 -27.76643092 -19.17943545  19.92288289 -19.90716763 -36.53638616
  24.11134988  29.96626261 -19.94721393  32.65164905 -35.79801818
 -23.07256876 -29.572113   -30.94129513  27.66607543  20.09398406
  25.38947893  26.47054326  16.60194298  18.71055821 -25.47762347
  22.98121144 -22.35763201 -27.69243702  31.27946462 -19.8324374
  25.83112362 -24.65063469 -27.16746708  25.38564444  24.76106977
  20.77389546  27.69460094  20.75309136  23.2086553   28.74313021
 -29.12490572 -23.39880211 -36.4230805  -21.53331487  30.32861806
  34.09689772  18.14404514]",0.12408624350991647,8.925966739654541
701,-1.5131050863659246*x3+1.0147884389693003*x4+-0.848177742995716,C*x3+C*x4+C,"add(add(mul(X2, -0.521), log(div(sin(log(0.620)), exp(X2)))), X3)","add(add(mul(X2, -0.521), log(div(sin(log(0.620)), exp(X2)))), X3)","[ -2.11982731 -12.42169514  -3.17729798   1.28309705   9.20817119
   0.35661242  -2.72425473  -8.90771982   2.50589483   2.13359953
  -2.9916937    8.44505602   7.96403874  10.24327296  -4.02148042
  -0.28408994 -10.49159571  -9.46166501   0.85837178  -4.26033213
 -12.1081036   -3.80237647  -0.23100779 -11.34999808   0.78234268
   8.04792908 -10.16954113]",0.00031043699739075097,9.521758317947388
702,-1.2434215732657576*log(-0.3005972307234426*sin(-1.0214990528734575*x3+-1.30205890129939)+-0.3648554469588612*cos(0.5520876242936068*x1+-1.1962238756653503))+-1.4124859147609305,C*log(C*sin(C*x3+C)+C*cos(C*x1+C))+C,sqrt(-0.117),sqrt(-0.117),"[0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432
 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432 0.34168432]",0.09770970750322833,8.922857522964478
703,1.2808342345867758*cos(-1.4835683043058938*exp(-0.7982851232035684*x2))+1.1187144736503014,C*cos(C*exp(C*x2))+C,"sqrt(add(sqrt(exp(exp(sin(X1)))), X1))","sqrt(add(sqrt(exp(exp(sin(X1)))), X1))","[0.98362104 1.02572052 2.40250699 1.19197938 2.33500482 1.08515181
 1.22210798 2.28968743 0.85327755 2.27917412 2.21972959 2.21937185
 1.22651769 0.87973331 2.23388505 2.23016244 2.26626859 1.21518916
 2.33461454 2.18974607 1.22180225 2.19674158 2.21491104 1.11001178
 2.2128034  2.19356335 2.18993208 2.43225737 1.22001786 1.21143409
 1.06072332 2.37346158 2.27160413 2.42307091 2.19359603 2.3925731
 2.40989931 0.91658105 2.39505268 2.23303471 2.42906246 2.48771292
 2.47463594 1.09553857 1.19059389 0.94338747 2.3457615  2.20773583
 2.40698987 1.22384882 2.27490588 1.22495756 2.24316776 0.91328344
 1.21640553 2.4428411  0.85389315 2.18771495 0.87344935 2.26991182
 2.24711088 1.22543616 1.19364244 0.87237127 1.0219211  0.85640041
 2.38935206 2.38412856 2.45379921 1.10629217 0.98061151 0.85108424
 0.85849964 1.18403822 2.2697949  2.47682941 2.39017984 2.38777115
 2.21620351 0.86668475 1.2100666  0.96168523 1.22649107 2.18620476
 0.94725924 1.21985207 1.17681683 0.90768434 1.08495941]",0.017296171873231674,9.832000017166138
704,0.5426382169165924*x4+1.3832246761382363,C*x4+C,sqrt(exp(X3)),sqrt(exp(X3)),"[ 7.27266824  0.16273171  6.30263856  8.65590879  7.97700992 10.11553691
 11.76921395  8.34026041  4.61201728  0.17705973  0.17733654  7.99115029
  6.19903565  4.88037058  0.13998989 12.17100027  0.08292924 11.50745683
  0.0821403   7.3465032   0.18675051  5.09769173 12.03177618 10.43655545
  4.93775604  5.68443345  0.11778334  7.29370498  0.17617344  0.09841486
  7.01851681  0.21407083  8.72504526  0.14750796  0.17023826  0.09048406
  7.69867056  0.1531277   0.21864779 10.02622359  0.21769111  9.91649483]",0.8115891720166948,9.270768404006958
705,0.09883588697690904*sqrt(-1.422972391730182*abs(0.29513202086284895*log(-0.03302608661072082*x1+0.12986526476917826*x2+1.731105789311251)))+1.1807532423449318,C*sqrt(C*abs(C*log(C*x1+C*x2+C)))+C,"sqrt(sqrt(exp(sqrt(mul(0.736, -0.878)))))","sqrt(sqrt(exp(sqrt(mul(0.736, -0.878)))))","[1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613 1.22247613
 1.22247613 1.22247613]",2.6082865210835162e-05,1.9675545692443848
706,-1.5070739472458685*cos(0.8800842620027578*x3/(0.5675025151994424*x1+1.314482397029816)+1.330389754074826/(1.0347729406168087*x1+-1.9379765806216032))+0.233676758426697,C*cos(C*x3/(C*x1+C)+C/(C*x1+C))+C,sin(log(X2)),sin(log(X2)),"[0.92250674 0.99931691 0.99304454 0.99985133 0.9503298  0.99999116
 0.99600944 0.99564451 0.9486414  0.9999978  0.96624695 0.99393693
 0.98331131 0.92377071 0.97921077 0.96406233 0.92467762 0.94560139
 0.98112262 0.98154594 0.90843426 0.99626448 0.99972935 0.9999807
 0.92874792 0.99758469 0.99203247 0.96806379 0.99116515 0.99362185
 0.99997724 0.99979902 0.99300938 0.98226346 0.99072839 0.9902116
 0.99995591 0.96196673 0.92811521 0.99996814 0.98965073 0.99963452
 0.99976033 0.9971463  0.98583943 0.99984134 0.97983564 0.9554324
 0.91536009 0.98414042 0.99994571 0.9688768  0.92991282 0.93818131
 0.91095061 0.96928118 0.95701709 0.9998979  0.95212213 0.95187981
 0.99506977 0.9821895  0.89402703 0.97230102 0.9872594  0.96484983
 0.96204596 0.98702269 0.89676884 0.9988572  0.9889028  0.98926994
 0.98238537 0.99825707 0.92904618 0.99731033 0.96209501 0.99797914
 0.98033029 0.99617303 0.98418683 0.9995795  0.94502805 0.9057204
 0.90042015 0.89330256 0.95539381 0.99910956 0.95710706 0.97315664
 0.99720497 0.99993057 0.91829338 0.98329098 0.94335165 0.99945974
 0.99635452 0.99841574 0.99941715 0.99820013 0.93114204 0.97859068
 0.98807507 0.99949017 0.9695572  0.96115941 0.998594   0.90365044
 0.99984501 0.97317098 0.97673482 0.99893993 0.98758816 0.9900406
 0.99632529 0.95419705]",0.15263253564911955,8.697998523712158
707,1.7347012070976655*cos(-0.6439469373392201*x3*-0.1860424614874674*exp(0.7088567470964358*x2))+-1.0637926615758155,C*cos(C*x3*C*exp(C*x2))+C,sqrt(0.401),sqrt(0.401),"[0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624
 0.63359624 0.63359624 0.63359624 0.63359624 0.63359624]",0.17462188648493393,8.830586433410645
708,0.843021400825124*log(1.1182678872447798*x3*x4+1.0512612372253898*x3)+1.060884895804476,C*log(C*x3*x4+C*x3)+C,"sqrt(add(mul(X2, X3), X2))","sqrt(add(mul(X2, X3), X2))","[4.54382676 4.43554727 4.62150881 3.28026252 4.3683097  4.64897349
 3.8874983  4.4754271  3.32806437 3.87747983 4.52463251 4.2091651
 4.88295721 4.22936162 5.20287219 5.12297071 2.67364218 3.47590953
 4.30517709 3.77622802 3.96250103 4.78719662 4.11676225 4.61326109
 3.98561208 3.09751958 4.11277017 4.52545475 5.00850155 4.02866813
 3.69046069 4.53973029 4.12102303 2.63354813 2.91968727 3.5875132
 3.96634208 2.97125655 4.88132127 3.91551737 3.0465007  4.19795296
 3.40878727 3.4614471  4.29791    4.78317273 4.20204913 4.30443133
 4.15515239 3.97184371 4.08225699 4.9044329  4.50720281 3.45527232
 2.79514311 3.71866491 3.72320673 3.76508891 4.68296083 4.09203434
 2.9743852  4.05240896 2.9862032  4.12519415 3.32962505 3.61100913
 3.33865539 3.49532101 3.66945885 4.17719946 3.29309355 3.90815718
 3.1299379  3.94959618 4.51757361 4.68369117 3.52592326 5.2670732
 4.03169934 3.97383247 3.49032129 3.24915781 4.1756781  4.83766437
 4.82255366 3.79529137 4.00246318 3.86773549 4.85635883 3.87787897
 5.03989615 3.67088283 3.62322579 3.5934659  4.36700129 3.82260191
 4.27006679 4.9531538  3.82068966 3.4391117  3.41059262 4.18759551
 4.62258829 4.4703341  4.54673265 3.60855071 4.22074957 5.0249178
 5.067713   3.37825357 3.83695137 2.90585435 4.2760436  2.67773784
 4.38243285 4.69102502 3.30245174 3.22603919 4.32039076 5.30877925
 3.97577982 3.86711435 4.76852859 3.13510207 3.49119915 3.27715331
 4.03809712 2.80394735 3.81820989 3.79677871 4.13965792 3.80359109
 2.97277343 2.92535856 4.33578826 3.04413757 4.30933242 4.3045908
 5.32891068 3.57225997 4.02355831 3.75184214 3.40156392 4.36379478
 5.022214   3.76522013 4.26276781 3.72733263 3.80353098 5.14400741
 3.97746861 4.05100283 3.25587789 3.86753446 2.72207695 5.03208773
 3.14964666 3.24577853 2.91398474 3.1257606  3.7499486  4.96198537
 3.55046021 4.51505145 4.48785811 3.96158938 3.26554252 3.92409027
 4.60152434 3.8297007  3.90461419 4.22428362 3.61253204 3.31891309
 2.87560164 3.600345   5.12413478 4.27063208 3.93765857 3.53901204
 3.26322487 2.83646302 3.82500563 3.7428007  2.79117397 4.05105136
 3.93878238 3.15222046]",0.00802864189957534,9.178532600402832
709,-1.590722456653344*x2+0.9826541479288426*x3**5+-1.2577542346342578,C*x2+C*x3**5+C,"mul(add(add(mul(-0.429, X0), add(X2, mul(X0, sqrt(sqrt(X2))))), div(X2, exp(X2))), exp(sin(sqrt(sqrt(exp(X1))))))","mul(add(add(mul(-0.429, X0), add(X2, mul(X0, sqrt(sqrt(X2))))), div(X2, exp(X2))), exp(sin(sqrt(sqrt(exp(X1))))))","[ 1.18076468e+01  1.47712571e+00  1.46597696e+01  9.70717609e+00
  7.07209976e+00 -8.94237099e+02 -4.05863387e+02 -7.68971080e+02
  3.76801533e-01  5.65333339e+00 -7.11507434e+02 -2.81475635e+02
 -2.29743362e+02 -3.08183224e+02 -3.10011836e+02 -2.88866323e+02]",230.05882270298582,11.51600956916809
710,1.7106335510098734*sqrt(0.0532864824491277*abs(1.5769283349917447*cos(0.2614850593067146*x3)))+-2.027561446630452,C*sqrt(C*abs(C*cos(C*x3)))+C,"log(mul(-0.345, 0.620))","log(mul(-0.345, 0.620))","[-1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116
 -1.54157116 -1.54157116 -1.54157116 -1.54157116 -1.54157116]",0.0013315211780998179,9.104786396026611
