test_index,true_equation,true_skeleton,predicted_y,rel_err,dsr_time
898,-0.5789567328243366*sqrt(2.049264961628532*abs(-1.536897210452664*x5**5+-1.8115911027331748*x5**4+1.8511274776257127*x5**3+0.03662782393764674*x5**2+1.59433609089126*x5+1.9797481599728042))+-2.0905384791672517*log(1.3211341606948688*sin(0.9541184534878622*x4+0.22750817944421575))+1.714481875086138,C*sqrt(C*abs(C*x5**5+C*x5**4+C*x5**3+C*x5**2+C*x5+C))+C*log(C*sin(C*x4+C))+C,"[-25.59504865 -21.23000861 -14.91031998 -24.17644053 -14.8382931
 -19.62748012 -27.08327857  -8.04807726 -17.40376326  -6.4596468
 -18.0411945  -28.77781533 -18.12606016 -29.33676809 -21.50667432
 -24.11460202  -3.43177616 -18.6216649  -16.24870543 -17.45000848
 -19.9346932  -25.71431631 -16.33971256 -25.27836626 -24.56919212
 -25.8622     -14.69224619 -24.04766864 -30.31281959 -19.47606206
 -14.25885544 -25.50850752  -9.35159489 -15.1360196  -13.54987652
 -23.98160475 -13.69429279 -20.86825104 -20.53364295 -18.34726527
 -29.84079856 -19.07101655 -21.11713534 -16.42734073 -14.34102235
 -31.25026373 -15.07556098 -21.13449975 -22.01177345 -17.66232304
 -20.21323446 -18.36698088  -6.84797846 -20.58526279 -28.23127862
 -30.71645593 -22.97450394  -8.03045289 -14.63052193 -21.50845185
 -26.07359015 -25.69585853 -27.5283907  -28.3106424  -21.98020072
 -26.8755404  -15.58367697 -13.83096536  -1.56999036 -26.88577936
 -23.20866074 -27.8525351   -9.22012062 -26.90565707  -3.3772298
 -28.23788885 -19.33598943 -19.85560796 -14.87961089 -16.47973692
 -17.54339124 -19.74244275 -22.6248494  -15.8374975  -24.57422703
 -14.05872148 -28.90037595 -14.67432635 -15.4502564  -20.96483868
  -2.01521058 -30.75610923 -16.25172267 -24.63108846 -27.94058873
 -13.41379069 -18.78864824 -16.79878513 -21.74118432 -24.17238819
 -16.13022425 -22.81379008 -11.60083791 -20.39667147 -17.31601024
 -11.62167101 -19.33761486   0.63902053 -15.95985124 -16.63640201
 -26.07158449 -23.31759669 -19.29661815  -9.33365232 -25.18221321
 -19.53572367 -26.54866554 -29.7345234  -18.5979978  -22.81207917
 -19.86777193 -10.92402584  -4.15498088 -28.05367542  -6.3900449
 -24.30781945 -14.21928766 -22.40537748 -16.9004708  -26.98656606
 -18.98046445 -21.59266858 -14.5651282  -25.64398665 -31.7967089
 -13.32314704 -11.4792926  -15.4895024  -23.98458959 -21.92693559
 -24.86499103 -32.56877618 -21.1802772  -28.6733375  -20.30422633
 -18.56052763 -21.44292565 -19.52924775 -24.91815771 -11.94335544
 -24.57040289 -22.53755144 -24.70666231 -14.6491629   -6.82658908
 -27.23965401  -8.23257617 -20.78631051 -23.44950761 -17.6153341
  -4.33719852 -24.9950335  -25.62627981 -25.11711532 -13.43837696
 -23.7841641 ]",0.7609187252389134,8.140674114227295
899,1.2291420942908529*x4/(0.8135408081449618*x2+-1.5209308371348529)+-0.8372443581040234*sqrt(-1.2706110452725912*abs(-1.0743147359166265*x1))+1.295256634239307/(-1.2711169804987186*x2+-0.8377098524491209)+0.5762873695520634,C*x4/(C*x2+C)+C*sqrt(C*abs(C*x1))+C/(C*x2+C)+C,"[-1.25655959e+01 -6.07856522e+00 -3.67728420e+00  2.17283767e+00
 -5.26445246e+01 -1.84749131e+01  4.38090248e+00  4.04450181e+00
 -1.11833618e+02 -1.16500020e+01 -1.55055725e+02  1.13164839e+00
  1.13164839e+00 -2.45602343e+00 -1.20046832e+01 -1.32818060e+01
 -7.49054981e-01 -1.82299030e+00  1.77776620e-01 -1.45647463e-01
  1.13164839e+00 -9.31326618e+00 -5.84971050e+01  4.10740656e+00
 -1.35538648e+01  4.22888736e+00 -1.11782204e+01  1.13164839e+00
  1.13164839e+00  1.13164839e+00 -6.70542209e+00  6.75213417e+00
  1.61512045e+00 -1.92970709e+01  1.13164839e+00 -3.90987395e+01
 -8.54372183e-01  4.99838164e+00 -7.20424513e+01  1.13164839e+00
 -1.14895646e+01  5.09415886e+00 -7.28107688e-01 -1.55066469e+00
 -2.41278417e+01  1.13164839e+00  1.13164839e+00 -4.61011795e+00
  1.13164839e+00 -5.91361469e+00  1.13164839e+00 -1.71704857e+00
 -9.02348228e+00  4.05888212e+00 -6.34319694e+00 -6.19418755e+00
 -8.27988675e-01 -1.08906935e+00 -3.74371322e+00  4.91080001e-01
  1.13164839e+00 -6.42535217e+00 -1.92362574e+01 -4.70465321e+00
  6.07965430e-01  8.67624470e-01 -4.68238622e+00  1.13164839e+00
  6.85060616e+00  3.91501073e+00  4.25682136e+00 -6.98119210e+01
  1.13164839e+00  2.19735892e+00 -5.06331630e+00 -3.96144029e+00
 -1.16388107e+01 -1.75308842e+00  1.13164839e+00  1.01254537e-02
  1.13164839e+00  4.16190623e+00  1.14166079e+00 -4.34974779e+00
  4.02021941e+00 -2.34898328e-02  3.77634326e+00 -3.73389321e+00
  1.13164839e+00  3.75730489e+00 -2.09587562e+00 -1.39001999e+01
  3.62827820e+00  1.13164839e+00  4.81134978e+00  1.13164839e+00
  1.13164839e+00 -6.52999933e+00 -1.23717799e+01 -1.89681424e+01
 -1.31769536e+01 -6.55046188e+00 -1.23717799e+01  1.13164839e+00
 -1.68340778e+01 -4.26669114e+00  3.04195038e+00  3.23976903e+00
  1.13164839e+00 -2.66378128e+01  1.13164839e+00  1.13164839e+00
  5.06441057e+00 -1.89430319e+00 -1.46761620e+00  1.13164839e+00
 -1.71239835e+02  2.96186696e-01  2.45602850e-01 -1.17289003e+01
 -3.12077563e+00  1.13164839e+00  2.52837928e+00 -4.28598062e+00
 -7.31473734e-01 -6.31198143e+00 -2.22027029e-01 -2.19115316e+00
 -1.45543637e+01 -4.15238950e+00 -5.60014071e-01 -5.84278171e+00
 -2.17433785e+00  1.13164839e+00 -4.28356775e+01 -1.60530590e+02
 -2.14535415e+00 -1.69005459e+02  1.13164839e+00  1.13164839e+00
 -2.01988405e+00 -1.23717799e+01 -1.77041359e+01  1.80375967e+00
 -2.77789831e+00  1.13164839e+00 -6.97556064e-01  1.13164839e+00
  1.13164839e+00 -3.65579549e+00  1.13164839e+00 -2.93833844e+00
  3.41672994e+00 -5.63720527e+00  1.13164839e+00 -1.30170900e+01
 -1.80464382e+01 -4.52839635e+01 -1.12204860e+02 -1.59299486e+01
 -2.41783026e+00]",25.592495987611507,13.494617938995361
900,-1.0555290295166364*exp(-2.065062499349589*x2)*-0.45349618323621854*log(0.6358710285533888*x3+-0.26505242863912204)+1.3529633451743033,C*exp(C*x2)*C*log(C*x3+C)+C,"[ 2.80865173e+01  1.59893888e+00  7.47554393e+00 -4.41627467e+00
  1.32436543e+00  1.20800019e+01  3.93724322e+02  6.35976837e+01
 -1.02098200e+00  4.06793110e+00  3.14361644e+00  5.09909664e+01
  2.98531134e+00  1.43977313e+01  1.11484621e+02  3.24529252e+00
  7.09665770e+01  6.24681634e+00  1.75051693e+01  8.62250675e+00
  1.61263573e+01 -6.25562970e+01  4.20372199e+00  3.63817962e+00
  1.61247151e+01  1.88303600e+01  2.07215047e+02  2.24572907e+00
  2.14737627e+02  6.95698845e+01 -7.27026809e-02  1.84098798e+01
  4.92430446e+01  6.24022364e+00  1.00667316e+01  2.50844284e+01
  6.88195301e-01  2.38057370e+02  1.05485662e+01  1.77145715e+01
  1.12101728e+01  2.79722644e+01  2.43076843e+02  3.43353782e+01
  2.36234826e+00  1.23260829e+02  2.12408422e+01  5.31320401e+00
  1.93523326e+01  3.05792132e+00  1.19577804e+01  2.03911355e+02
  1.05509448e+01 -4.41827734e+01 -5.64205845e+00  9.67273143e+00
  7.53645574e+01  2.72355928e+00  1.65407119e+02 -3.49317183e+00
 -2.89757111e+01  1.75838899e+01 -4.89235589e+01  2.21836094e+01
  4.06177062e+01  8.57512402e+00  6.82622136e+00  1.53021857e+02
 -4.33285194e+00  6.77993427e+00  1.12016025e+02  1.50595166e+01
 -2.69265199e+01  1.36923749e+02  4.54699345e+00  7.26906795e+00
  1.33227355e+02  2.53405779e+01  1.83490483e+01  1.93882180e+01
 -1.89183463e-01 -7.06200619e-01  1.36522652e+01  3.56935211e+00
  6.11389147e+00 -2.90292497e+01 -4.95796564e+00  4.95249677e+00
  1.01355977e+01  2.37645459e+02  4.62486580e+00  1.72890021e+01
 -4.09502909e-01  1.38613789e+00  1.39611475e+01  2.06232608e+01
  8.94661076e+00  2.45764010e+01]",417.4372994192401,14.918015956878662
901,0.94663876455086*sqrt(0.9725136126753551*abs(0.9896214671866774*x1))+-0.054272271794435945,C*sqrt(C*abs(C*x1))+C,"[1.14082992 0.71891678 2.64593452 1.82254398 1.48641153 1.72081685
 1.4476758  1.34828286 0.15165542 0.82036728 1.22064269 2.39329839
 2.28931985 1.86005766 1.47881187 2.24140852 0.37131608 0.21815051
 1.72420601 1.76258947 0.21351853 1.39604364 1.41823391 2.24619459
 2.65996184]",0.06339439016065057,3.360893964767456
902,0.47024945124365747*x4/x1+1.7577612671034464/x1+1.8681637975487049,C*x4/x1+C/x1+C,"[ 2.97181319 12.09581766  5.06496571  1.00793739  4.65557271  7.45474638
  1.89741604  3.72116957 -6.59405779 10.55502277  9.28932454  1.72320382
  5.49370564  2.21974392  0.69191944 20.5398893   8.35542891  3.63043801
  8.77566728  0.09052482  2.9195555   1.88975252  1.85245064]",3.595901517320677,4.520842552185059
903,1.8111555573973992*x3/(-1.3649832211612796*x3)+1.4488323840097102,C*x3/(C*x3)+C,"[0.30097384 0.12686776 0.61539241 0.0917119  0.32159183 0.34859352
 0.43878097 0.22245926 0.09180376 1.04433315 0.17282314 0.1791747
 0.5154369  0.66534794 0.11608924 0.5884147  0.39065441 0.05727812
 0.11595278 0.13274245 0.10552508 0.53122588 0.11422256 0.61931684
 0.12061564 0.12785823 0.24939158 0.11247055 0.53478289 0.49248854
 0.11624317 0.11656143 0.22929038 0.09410896 0.24236516 0.21731751
 0.09167355 0.08378121 0.06616437 0.32735909 0.1301079  0.18258097
 1.05691118 0.11658705 0.13092241 0.37177594 0.10407137 0.13270069
 0.12589654 0.11431144 0.11630923 0.33617637 0.121243   0.11241034
 0.11092138 0.08561695 0.06393989 0.42864774 0.07483511 0.31864761
 0.09829001 0.3300163  0.42421133 0.17137159 0.11302715 0.24609062
 0.19230336 0.30460746 0.08776307 0.18271368 0.80918225 0.12727352
 0.12124112 0.26919721 0.56703694 0.28684835 0.12751469 0.08404318
 0.64752893 0.11654108 0.102917   0.09280597 0.12044106 0.24934302
 0.32096921 0.11830547 0.11669576 0.3555174  0.10866863 0.1174439
 0.11422256 0.41830526 0.06432563 0.10825942 0.12754247 0.31658244
 0.72588318 0.12379188 0.30327306 0.632589   0.14072057 0.17534897
 0.09850453 0.08922578 0.11838991 0.11587559 0.10070627 0.11422256
 0.11794541 0.07067396 0.11369865 0.09854782 0.24781747 0.09461515
 0.16618751 0.1022972  0.11227947 0.49592032 0.16071952 0.1221748
 0.1211183  0.33954551 0.0788685  0.10706069 0.35131773 0.84643388
 0.15803232 0.11868976 1.03686723 1.23932369 0.3226754  0.11422256
 0.12515678 0.25648079 0.37517854 0.11902187 0.12315911 0.12149494
 0.26241021 0.25711732 0.12529168 0.44070758 0.11520525 0.448684
 0.07585089 0.60721664 0.11830199 0.41516523 0.1405369  0.26488637
 0.13447346 0.25274613 0.0964827  0.10257599 0.13200298 0.11422256
 0.13498294 0.13032961 0.0681742  0.12803056 0.42932608 0.35733125
 0.13880402 0.13261584 0.97393066 0.25511766 0.11422256 0.09203207
 0.06583709 0.24400454 0.11257833 0.10485322 0.1140823  0.19204162
 0.18234022 0.94816202 0.2550934  0.0883022  0.05795239 1.02454741
 0.11388844 0.10107401 0.22377748]",0.04038019388455418,1.5979290008544922
904,-1.6893615623379215*x1+1.2368425243355081*x3+-1.1087768289536317,C*x1+C*x3+C,"[  9.73494365 -14.75851574  -4.34616853  -0.56259183 -12.54975299
 -11.9221431  -13.66565519  -1.78100749   3.06194811   0.11328154
  10.96147551   8.9871718  -12.10244454  11.18034325  12.49990693
 -11.62001433  -2.2381043  -13.83090434   8.71628276 -13.10670314
  10.5551342  -11.45759588  11.56437304   2.97620631  -5.29517225
  11.46281894  10.7560825   10.44170374  10.61131088  -4.57952648
 -11.06916859 -13.86731835 -13.68930264  -1.60525215 -13.05896234
 -14.19555775 -11.36577503  -2.80559906  -2.36640636  -1.517311
  10.31745079   9.76073798 -11.17398974 -10.17875637   8.55395733
 -15.39467983 -11.6879318  -12.82285213  12.50693785   0.50310842
  -1.3717229   -4.11607811  -4.56290311   1.24293916  -4.00696958
 -14.53122429   0.19290596   8.23019976 -13.32099647 -13.52958164
   9.1641699  -14.21202376  -0.2887643    9.64323064   2.35984714
  10.21603901   0.02580644  10.73063471  -3.94589852  11.14487087
  -3.28556556  10.18491284   9.16663396 -13.23422736   9.85598232
   9.3443591   10.79982971  12.89622331  -2.52835196  -0.224166
 -14.87804341  11.57805826   9.84508864 -12.67123375   0.09233708
   0.37157115 -12.00246567 -13.12731289   2.1733985   -0.58271135
   8.41707989  -1.87375071  -2.82257838  10.93127273   1.4645311
 -10.34336263  -5.41640692  10.69035142 -13.59643472   3.09448837
   8.7202681  -11.47750636  -1.82723081   2.25871888  10.64958321
  -0.74857332  12.72507774 -12.29658386 -15.08824611   2.77117272
 -14.81048946   1.77005479   0.77970029  -4.27241638  10.20653068
  11.18254551  10.93470025   9.34857832  -1.5471044    0.03126896
  12.12917732  -1.28454525  10.01704626  10.58405007  -2.68301662
  11.63429735]",0.00024647590698056407,4.8703083992004395
905,0.663713956388778*x4**3+-1.00249929011292,C*x4**3+C,"[-35.57838194  42.58517084  39.28607251 -10.7657837   20.21534971
  35.26594977 -32.96380066 -26.0059954   25.31542306 -18.74359154
  34.84900686  41.26542613  24.831837    41.89091934 -10.42477524
 -23.93342134  41.32077886  43.01935157  36.20601353  39.83099754
 -27.09946647 -16.21828821  30.88627926  24.09605718  17.00027681
 -16.44929699 -14.98215491 -11.1928721   24.0988411  -31.6326416
  40.90917468  38.10411028  32.33520084  22.21578625  19.33907518
  42.25089584  17.2594002   -8.94407712 -19.17457893 -29.78143024
  19.09377549  29.9341802  -21.27261576 -21.28625107 -15.07108621
 -37.14699602 -24.84176125 -19.8598559   42.75894713 -26.14398316
  28.81395506  19.62695021  18.16537691  20.63565142  36.90040648
 -43.13557973 -39.99202964 -20.28125244  42.63959721 -12.27810419
  24.03097355 -37.68024711  -7.76589924  22.08149723  21.06200354
  31.19583932 -29.13614809  19.44033996 -29.34880038  38.32045077
  18.2095541  -36.85472869  39.20820248 -31.04379224  -8.36994478
  24.26416878  37.21310072  26.90491525 -22.40786386  24.4058295
  39.5270321  -22.15758742 -16.334516    26.81346036 -16.88859702
  29.97751355  -9.01982516  24.34863139  -8.72072486  39.68990847
  34.38894778 -24.11453868  -9.06102152 -16.50324342 -14.92096022
  -7.13372618  32.23484329  30.58295904  18.22402842  28.47586889
  21.67801588  18.12308357 -21.88850541  40.24184096 -22.51852539
 -27.02820217  29.36319541  27.99880275  39.86467113 -17.53407806
  22.86514326 -34.28229305  16.43113476  28.932308   -36.02760551
 -37.45817783  31.66234973 -14.5998512   28.85528673 -29.29687491
 -16.22402987 -33.6137206  -34.62191848 -24.78133786 -20.74940595
  18.18498821 -42.78599566 -11.03256731  36.61810991 -38.7509817
  20.60359284 -38.91778685  37.15006048  23.43661172 -16.57027449
 -23.67466059  19.63758243  30.79485939  33.07593044  39.99671762
  40.45084371  31.15074987 -15.47165949  -8.98937215 -33.53919675
  -8.99735639  36.02738855 -23.63394568  23.98729795  30.65386727
 -21.96352115  25.00057428  39.22226497  22.87493382 -27.40039923
 -37.03122858 -33.58807119 -19.35967232 -40.12153861 -32.00898954
 -10.22846176  40.80373369 -26.79076165  24.98995645  25.03431101
 -35.74580177  23.38955287  -6.32473204 -27.97971861 -21.63857698
  20.08670932 -11.30082977  40.97561564  33.30250897  27.85534318]",0.8666237001499376,11.879377126693726
906,0.6760664133978564*x4**3+1.499717647247012*sqrt(-1.0808246293796575*abs(-1.3355969086160089*x4+-0.25602722157555435*x5+-2.067628258411955))+-0.9039399318412193*exp(-1.4257082448281921*x3)+-0.4037734719910857,C*x4**3+C*sqrt(C*abs(C*x4+C*x5+C))+C*exp(C*x3)+C,"[ -78.0655807   -50.19994482  -60.86380983   24.31221427  -13.78702116
  -18.99386075  -18.56014301  -40.64247432  -89.62510773 -136.08394086
  -63.08639248   38.82293599  -45.43968087  -50.53454442   -8.42200645
  -33.166951    -12.00362137  -21.08471116  -69.77463431   25.15052997
 -133.76718239   24.55675359 -112.16265333  -80.73659244   25.54646442
  -30.46583334  -54.6894119   -40.0008183  -114.42712416  -10.16370423
   38.37630994  -71.05139945   38.769121    -71.69794979  -52.68551399
  -72.02363896   16.68205032  -93.48889661  -65.24509173  -15.23601421
  -58.3330171   -57.3210714    24.77045709  -87.7406933   -15.18763706
 -124.64003911  -46.18066885   19.82204858  -19.23129113  -28.49159315
  -42.83665059 -146.76169728  -56.63336732   23.88462414  -48.48617784
   39.9330825   -11.27374967  -61.50867004  -30.19630254   34.56244062
  -27.68751152   19.17606495  -11.04648881   32.57031669  -27.99929763
  -15.81728283   -7.68414094  -47.52426781  -20.64524229  -19.64055773
  -51.97617355 -147.87785132   29.77853291   24.98774848 -107.43258038
 -106.62420957  -22.21069305   24.19263242  -56.03626083   27.42126498
  -11.29056871  -44.36684957  -12.35098682  -14.02961649  -27.70863947
  -10.23854461   31.14844831  -62.35179904 -112.11370611  -58.40371504
  -15.79025296   31.79534341  -45.00766648  -58.00644712  -17.34658515
  -15.58238914  -46.68866388 -129.73445003   20.44148975   27.34025666
  -19.05190047  -22.19268938]",24.242185202529424,16.84183359146118
907,1.6492945603879376*log(-0.6449187003233294*x2*x5+1.5458157894524773*x5)/-1.0614192841503018*sqrt(0.42813148235866505*abs(-1.4192481547102083*exp(-0.3033865664418871*x2)))+0.5030799891837456,C*log(C*x2*x5+C*x5)/C*sqrt(C*abs(C*exp(C*x2)))+C,"[ 0.97644397  1.10688627  0.88056522  0.20397243  3.42944051  1.19289977
 -2.02205887  1.56144044  1.56144044 -4.20502991 -1.85542885  1.46417364
  2.2818843   0.96782576  1.56144044  3.9408245  -4.52753488 -3.54596787
  4.27444679 -2.97599851  5.67520151 -2.94801405  1.56144044  1.56144044
  3.61491447 -1.72582005  1.56144044  4.81094782  1.44044497 -5.80649265
 -3.93902006  1.57076505  1.56144044 -2.02205887  3.61487356 -2.76324062
  0.41111179 -1.35006754 -4.78388476  1.56144044  1.57079045  1.94162184
  0.92605766  6.39430771  1.5297635   2.77966789  1.5709705   2.78238949
 -4.29193898 -1.22721967 -3.52761679 -4.1716423  -3.40461221  1.56219294
  3.04911142  0.67463259 -0.49356499  2.57557483 -1.38454924 -2.54735792
  1.57093875 -2.02205887  1.34202612  7.59422494 -1.67915057  0.88548049
 -1.90003532  5.26784617  1.56273986 -4.25083748  6.66599069  1.65888935
  1.57073975  4.61402929  4.01483727  1.56144044  1.56879932 -3.06181753
  4.87703399 -2.02786763  1.56144044  0.42505337 -5.43948004 -2.02205887
 -2.95916538 -5.0820151   1.56714837 -5.25751757  0.09379221  1.56949285
  1.43940226  0.78299732 -4.12177923  1.20087285 -3.76305788  1.71316073
 -4.42849534  5.36853008  1.56760421  1.57085042 -0.87642036 13.09015867
 -4.40193919  1.57086527 -3.34932318 -2.02205887 -1.58013198  3.59225257
 -0.57898076 -3.52168937 -3.74581318 -3.29421792  0.36300567  0.93292204
  1.56426388 -6.48019535 -2.02644998]",0.42436253027852683,6.34729790687561
908,0.1179698933013702*sin(1.8419236884078805*x3)+-0.9511441549837727,C*sin(C*x3)+C,"[-0.72027728 -0.79852327 -1.39860219 -1.40892974 -1.09870865 -1.44994955
 -1.45611365 -1.12005393 -1.16916637 -0.81964792 -2.34779573 -1.34832336
 -1.37791    -0.94556255 -1.35368331 -0.68223946 -0.63478446 -1.14051999
 -1.42897532 -0.67188703 -1.39850631 -1.71411153 -1.15440773 -1.21566257
 -0.79430596 -0.70513524 -0.70660223 -1.06428645 -1.27020612 -1.35944826
 -1.33191286 -1.82913018 -1.25246651 -0.67971599 -1.35448102 -0.83001017
 -1.9796062  -1.02808853 -0.61675949 -0.73276127 -1.14054984 -0.78270477
 -0.88469176 -1.35994117 -0.81036361 -0.72611986 -1.24730169 -1.28568703
 -1.09455896 -1.34186225 -1.25662643 -2.37450461 -0.9329794  -0.67904313
 -1.26995181 -1.28383977 -1.0633976  -0.79429389 -0.73861969 -0.88091179
 -1.27165655 -1.15876095 -1.59850081 -1.24002461 -1.36950678 -0.65729278
 -1.33536591 -1.30005937 -1.12102316 -1.17114056 -1.1288611  -1.43701545
 -1.99287158 -1.44849168 -1.32666215 -0.9958566  -1.31649559 -1.30064031
 -0.90762801 -0.79126678 -1.35772535 -0.68820601 -1.00892702 -1.4503742
 -0.63203456 -1.39278451 -0.81349306 -1.30570271 -1.28661523 -1.33746448
 -1.26575629 -1.28465848 -1.26813398 -1.39715449 -0.74270773 -0.7400621
 -0.6092894  -0.88438639 -0.97811521 -1.28352417 -0.85021139 -1.29762986
 -0.68013608 -0.80668238 -1.22687462 -1.23413664 -1.11831938 -2.03949367
 -1.28137374 -1.73066865 -1.50019322 -1.15970347 -0.69678913 -1.38637744
 -1.88429409 -1.36659417 -1.31448249 -1.32617922 -1.63245821 -0.82579529
 -0.80210328 -1.12798939 -0.67942808 -1.27692839 -1.29919715 -1.2304554 ]",0.018137518688488643,7.817041635513306
909,-1.8125239274228768*x2*x3+0.3778978825197763*x2+0.1916775729152067*x3+1.0332039123575698*cos(-2.019911869648011*x5)+0.926599851775034,C*x2*x3+C*x2+C*x3+C*cos(C*x5)+C,"[ 16.15598863   1.71482191 -19.30227025  18.54188603 -20.78158208
  24.4923808  -15.94239089   8.53025771 -17.36789076 -20.59617101
 -22.83497328  20.34097168 -20.51810158   2.94103759 -16.33605497
 -27.57526051   5.11474036  19.72229937 -18.11689392   3.59921645
 -21.89167396  21.28987112 -18.61304026  17.98957429 -14.69184347
 -14.82559632 -21.80899381 -16.07986044 -25.41185965 -18.86848403
  16.55924308   5.0069674  -27.92236934   1.73308901   8.07778236
  20.94477794 -22.50084843  20.67203749  17.67499154  22.50800135
  18.45458435 -17.53889606 -14.29833187  20.88515407   5.7075394
  18.15735959 -26.4139239  -16.25093793   5.75979526 -31.62045367
   6.92863972  19.99925432 -21.85680244 -20.50508661 -16.59031152
 -28.6795951  -11.92366216   5.3871176   21.75340086   6.37896876
   5.7075394  -26.31958707 -17.81285279 -15.29709872  21.82262233
   5.7075394  -22.72444184 -18.4481798  -16.98897594 -17.42290389
 -29.76353472   7.62082204  14.01398485 -23.3211226   20.24504982
 -20.48305941   5.7075394    3.70797024 -17.43896388 -21.23580829
 -11.98644221   5.77548493 -15.20426921   4.55928991 -14.47407776
  13.06538048   5.7075394   22.65630452 -21.05231391   7.73058759
   4.31163688]",0.8408934459870643,12.712032318115234
910,1.3575454865119152*log(-0.5573381121280696*log(-0.4997473490632103*x4+-0.4567838666012962*x5+-1.5460581724226616))+1.0040772306919261,C*log(C*log(C*x4+C*x5+C))+C,"[ -0.78555903  -0.52823315   0.8077193    0.49205973  -0.34285283
   1.07069617  -6.35432066 -15.48863802 -22.91586589 -18.02244041
 -14.53341573  -1.2538872  -16.78328077   1.28312304  -3.31553097
  -7.9068834   -0.78540538 -26.80862295  -0.70721838 -14.67730212
   1.09444592  -1.50688628  -1.00599423 -16.5876147  -18.3865567
  -0.62689641  -2.91478304  -1.72073346  -3.99256356  -0.426433
 -11.11849431  -0.90106327  -0.1938199  -23.27807517 -17.31219807
  -0.62689641   0.51404265  -0.99288682  -0.62689641  -0.62689641
  -0.53625386   0.84965875 -18.89913057  -4.07043529  -2.96900755
  -0.62689641  -1.07507806 -12.4447354  -22.16118662  -0.27560227
   1.04516185  -0.29891279  -0.7490075    0.69988429   0.72774292
  -5.66477138  -0.27762192 -23.50095786   0.6705322    1.01892152
 -25.43434833  -0.36045413   0.97428685 -12.3292382    0.5781771
   0.73088647   0.51757239  -0.78885942 -15.19433278  -1.33959931
   0.89820554 -20.17713709 -12.34596794   1.12560774  -0.59696016
   0.70397001   0.54771481   0.96034436 -12.47094082 -15.12209929
   0.12674678   0.26113444  -1.24311954 -21.81901919   1.24323676
  -8.75490793   0.54113625  -1.19759824  -0.38783055  -4.05453662
 -28.8598629   -5.70205777  -5.67337751  -0.2027525  -29.65431138
  -0.50681109  -4.25272273   0.3651397   -0.35522343 -19.07658031
  -0.62689641  -0.15869943   0.70140728   0.83659667  -9.06909581
 -25.63812728  -1.33358236   0.81070411  -0.47451435  -0.24086697
  -3.49916677 -15.83409245   1.21673611  -0.19938829 -24.86998568
  -1.73829421   1.03177205  -0.38953136   0.72644591  -0.62689641
 -18.18463854  -0.73184793  -4.98205165 -10.32550391  -6.44583699
  -0.50897246   0.63558992  -1.22466046   0.88433586  -2.44072173
 -19.93214267 -23.1110009  -19.46585331 -11.16630229  -0.45845519
  -4.18875334   0.60748646   0.72029406  -2.96413768   0.84116047
  -8.73891202 -14.22971616  -1.82790513  -0.15226987 -22.35016914
  -0.52001469   1.06376301 -17.58407992  -0.57319971  -1.14919034
 -17.16416971  -0.37820049  -0.41319372 -10.65397402 -16.1982592
  -2.75347519  -0.77865176  -6.64660405  -0.96702361  -0.46597654
   1.0548273  -22.39782109]",6.3640424068359644,8.011633157730103
911,0.1448637817044025*sqrt(1.3784143300363163*abs(-1.0803546626223892*x2*x4+-1.578184082406997*x4))+-0.31294926561873493,C*sqrt(C*abs(C*x2*x4+C*x4))+C,"[-0.14315212  0.09319115  0.09319115  0.09319115  0.09319115  0.09319115
 -0.13528223 -0.1045449   0.05826685  0.09319115  0.03897469  0.03728826
  0.05826685 -0.18532734 -0.36208165  0.09319115  0.09319115  0.05826685
  0.09319115  0.00291425  0.09319115  0.09319115  0.17642966  0.09319115
  0.05624214  0.05826685 -0.1968374   0.09319115  0.09319115  0.12658447]",0.06868170573006006,1.38116455078125
